"","Anonym_Enfant","Arnaud_Adelson","Arnaud_Bal","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Diderot_Jacques","Diderot_Neveu","Diderot_Religieuse","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Dulaurens_Compere","Dulaurens_Imirce","Duvernet_Devotions","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Genlis_Emigres","Genlis_Meres","Lagrave_Sophie","Lagrave_Zabeth","Lesuire_Aventurier","Lesuire_Crime","Louvet_Annee","Louvet_Fin","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Mirabeau_Conversion","Mirabeau_Rideau","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Etourdi","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Sade_120","Sade_Aline","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Tressan_Jehan","Tressan_Prince","Voltaire_Amabed","Voltaire_Candide","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Princesse"
"Diderot_Jacques",1.03956219547139,1.121284916717,1.05366368167985,1.04380177945739,1.06206795216641,0.943392074074803,1.0735525041959,0.907854916300045,0.900465239385694,0.908600288151272,1.0740515165442,0,0.604762582670588,0.765283401674238,1.09299899711717,0.986203637641305,0.970673452357007,1.0785094954367,0.99490369598249,0.970975905662811,0.86725782086548,0.997195887019104,1.15294215286539,1.08711401677437,1.11374394102863,1.18078834186476,1.08407051376308,1.0477026799023,1.18449762926843,1.06699261091312,0.866135686685137,0.907164449532082,1.05189280286995,1.02897699792187,1.0225349703249,0.898300921111228,1.15666268788272,0.906585583741601,1.0459124132892,1.22564536502558,1.13549876866284,1.09408223712047,0.962337439248473,0.923256341964119,0.925275549763861,1.01962126115961,0.957808816895056,1.10086841308553,0.968588101442569,1.13319426550225,1.1170840267921,1.11097139136624,0.9966048756375,1.15880888902142,1.14625927288716,0.968074827982505,0.874513149169566,1.00664114586331,0.939732262715701,0.959152067731722,0.972804123150908,0.929377086960465,1.01959254641768
"Diderot_Neveu",1.17778936571273,1.15632656801558,1.09666199657768,1.02763679868051,1.05291149971953,0.957140766276063,1.03473849069527,0.835913651205305,0.807573736899589,0.90289617809531,1.04863489208444,0.604762582670588,0,0.837293755222736,1.1714382105979,1.05171607310974,1.06427252419007,1.1327278397099,0.940422285803757,1.00339092363687,0.871567550593988,0.983252619530047,1.14458523955243,1.16931966316532,1.11544826043082,1.152884387022,1.13057208520428,1.17237108559018,1.16687039287431,1.0682407632406,1.00368115001578,0.996337508886029,0.857939057702627,0.917001985507605,1.05692502222552,0.902153096160987,1.21007181014245,0.893465682491106,1.06299706056786,1.16293467151543,1.1368128587972,1.11040968854935,1.05311480775684,0.915567046275825,1.05920407658345,0.984885305431356,0.976643160136993,1.20516826219799,0.980615117667039,1.00149124858512,1.11703089345548,1.0456933138333,0.862510524749701,1.17923531500209,1.2200335776964,0.913146316223328,0.904445532522198,0.93366300098821,0.812118274521137,0.983577120442782,0.838667437184352,0.827021504774112,1.01502113611282
"Diderot_Religieuse",0.92944756941297,1.00975175024445,1.11097967260973,0.915788620321207,1.04431871238325,1.05781093856954,0.86167497241375,0.985865693835599,0.944825217343831,0.885310517834362,1.00302581704924,0.765283401674238,0.837293755222736,0,1.0809533077285,1.05598259515108,1.08811908730085,1.0945271766111,1.05111731232662,1.14146829161147,1.00711818667478,1.01602998065711,1.09651931103331,0.988578956950732,1.00583994529266,1.03756051387978,1.01442005279639,0.896436047122772,0.898872111198852,1.01196176563308,0.858376398347225,0.915333134905447,1.09041051263595,0.990012166403705,0.877556791000913,1.02597076789371,0.98023001802931,1.1299040368305,1.05038396405105,0.995613206138601,1.06028307669944,1.08980541038306,0.833372907929233,1.15243193183518,0.989419778877953,1.09182474606252,1.0167015738189,0.869595850911922,1.08148225861558,1.08029524889655,1.0430057347285,1.05006344206562,1.11387299404107,1.12396773768302,1.10117625844352,1.08889573962907,1.02816182748073,0.99057438374138,1.11169017176143,1.05134154966335,0.999698342716789,1.04909976641682,1.09461051701317
"Ducray_Cinquante",0.98989875146801,0.889007235512312,0.972476744870864,1.09538085647462,1.00093608645672,1.13655551771256,0.932594573087147,1.04106937532876,1.08121669954871,1.07907028660735,1.0223727824486,1.09299899711717,1.1714382105979,1.0809533077285,0,0.584941319620821,0.564337752634835,0.597810226552777,1.22333137486746,1.0558709593989,1.06894681517846,1.08198513429625,0.901734981851495,0.931313924212453,0.888955159023022,0.877112016999284,0.861765917396159,0.807500629603331,1.03610930152394,0.932244331619565,0.92414578078225,0.86534768992817,1.06015152419154,0.84929451913985,0.956901748727715,1.03214930177711,1.08072541811467,1.05222654819061,0.964473724196322,0.992884672133951,1.01398207770045,0.973428064565328,1.08180327566094,1.10861400331931,1.10042396155652,0.913641051246824,0.951284172327175,0.898491412973886,1.18191543607607,0.993028233362948,1.01855849478364,1.11349899707728,1.05055876685384,1.06961771893966,1.06772765838621,1.12871964707998,1.20576542728812,1.11750884750203,1.16220057788082,1.09514973791448,1.16667918300443,1.19521091870597,1.20132286156621
"Ducray_Coelina",1.07741222612129,0.819081007092953,0.990573872530427,1.01210986250921,0.928411340511966,0.948898639468206,1.04557006570327,1.07637037743994,1.12552221615116,1.12050894853939,1.05475689081502,0.986203637641305,1.05171607310974,1.05598259515108,0.584941319620821,0,0.570994568662597,0.538418732753368,1.12505154824135,1.08647426993834,1.08042962789301,1.05702956726867,0.84562925989299,0.895702967762017,1.02700602091091,0.986241618826424,0.932638981653009,0.930917793682576,1.02099827855192,0.905681120800999,0.936026204763182,0.872518688736389,0.963364720745097,0.980451448163467,0.99946835119097,1.02945100271602,1.13188807058486,1.04350243166449,1.04368364593291,1.13756126587866,1.13206223336429,1.09017776363912,1.0773557710665,1.11524434508565,1.13055527665047,0.967303927407029,0.981761036646332,1.06645939737786,1.14200344860114,0.917570289679279,0.983538293534086,1.00967915079233,1.01228591949675,1.14488833595067,1.05730108501543,1.03218310751988,1.12867753840631,1.08445914826068,1.12228205408375,1.083514041518,1.05536852592209,1.13527952052549,1.14757156714011
"Ducray_Soirees",0.99706926372955,0.949820980108138,1.05570858589439,1.00850937977646,0.983362479144682,0.974975529028336,1.03490881764656,1.06916642112788,1.13857377870064,1.08765798193544,1.0578399988996,0.970673452357007,1.06427252419007,1.08811908730085,0.564337752634835,0.570994568662597,0,0.559424898321408,1.08163190548061,1.03193504479928,1.06781879220097,1.02871140126989,0.903556542274399,0.9077301586847,0.909982639606401,0.996511527007408,0.970792129085454,0.896208973307895,1.04156580089428,0.912656733327888,0.917851093357818,0.90696987596346,1.0224144105144,1.02438594554219,0.998042236404024,1.01402742769873,1.1070349783009,1.01358312276882,1.06244252440696,1.1010074034865,1.07457239957067,1.04127451722202,1.00807577695516,1.05346251719162,1.06053394194069,0.929857050928264,0.926076104752857,1.02706852235103,1.05455602264091,1.02094726798645,0.999197554427616,1.07283833278393,1.06109183761461,1.1066240039702,1.0539144699506,1.07743783191672,1.1132284732614,1.11423531480833,1.09873213455255,1.0528202415503,1.09103911364653,1.17536687740113,1.12596642278954
"Ducray_Victor",1.03671472365879,0.74622270768357,0.942053024693238,0.956683920376829,0.898998015029873,0.868970182952286,1.08590511776102,1.12609518589177,1.21452049167706,1.16315432399402,1.07344884541817,1.0785094954367,1.1327278397099,1.0945271766111,0.597810226552777,0.538418732753368,0.559424898321408,0,1.11703502015316,1.08148006804767,1.11658238748422,1.07929050313689,0.761936800563218,0.823427179691604,1.03697754064219,0.944677265983918,0.857672880036566,0.940715374944978,0.977733542353474,0.886449490887293,0.931865194780722,0.874154800286943,0.937325982771383,0.953706915155838,1.02579384617031,1.01349330061008,1.07612989863013,1.04231547816887,1.02266362810682,1.0651710465725,1.08110740287786,1.08103698340533,1.0852324209073,1.15365448304409,1.1432583338825,0.997518774536866,1.03507957210636,1.04334731390491,1.16061083593921,0.899549416330891,0.920699814055126,0.955059363668186,1.03645824415403,1.09860540315663,0.97588134062968,1.06789373969557,1.19773889796283,1.12784808880097,1.2249397669824,1.12737534979933,1.09754426156831,1.20420600359373,1.16232311285316
"Dulaurens_Compere",1.05517753245154,1.12083197809774,1.12401516234774,1.01622796541523,1.08122088647499,0.96267523079001,1.11051461406045,1.02515399355672,1.06784391026058,1.13013175899721,1.07838696723035,0.99490369598249,0.940422285803757,1.05111731232662,1.22333137486746,1.12505154824135,1.08163190548061,1.11703502015316,0,0.887690743115451,0.954805332049218,0.957261098315353,1.07954900911539,1.12145826554637,1.07740618517399,1.06984430011803,1.20985975809384,1.20770644489267,1.00765094779638,1.1242263593698,1.24271905256532,1.25038700218367,0.862911329663363,1.19957807744418,1.13594294555733,1.13664851406949,0.969241677480942,1.00792801476934,1.04984259523654,0.961214190370365,0.998158616902504,0.979414648702572,0.979854058596626,0.905680653893911,1.05685494712485,0.980294328909271,1.01913390720084,1.12215571787917,0.916124189815846,0.828641294686243,0.892774914392125,0.839627937147048,0.848554845884728,1.00603412369988,1.00015518682082,0.859791936638039,0.853179226676621,0.85460670137828,0.765085566546698,0.913149873640256,0.768443970239337,0.849514796763296,0.864645859080265
"Dulaurens_Imirce",0.914405651849091,1.09456779622783,0.975642123052804,1.05821920524152,1.08584889256465,1.03782546243872,1.18691961606617,1.12630115221566,1.09592689581904,1.13138779371696,1.03931869469225,0.970975905662811,1.00339092363687,1.14146829161147,1.0558709593989,1.08647426993834,1.03193504479928,1.08148006804767,0.887690743115451,0,0.980054102502543,0.954271637671996,1.05043202716681,1.02026086076316,1.05378420280838,1.07503594165049,1.08684000423867,1.069513663564,0.979237807321382,1.01654980755996,1.03735226037836,1.15929111655126,1.04681415581188,1.06115436470708,1.04288410631338,0.883688848095695,0.917929657550778,1.06008160398203,1.09658928512324,0.986769216754492,1.09995429251095,1.15444524287838,0.854761168373067,0.859933905901659,0.867587595158228,1.02306078460689,1.0902579837548,1.00625047325533,0.956858681175499,1.11914633097533,1.12596228562457,1.08103621108805,1.00451152295467,1.02051768973639,1.01960313784994,0.858381565683499,0.843285968533889,0.946319732899317,0.813849692188437,0.917814302042607,0.942518422666667,0.9647580491493,0.897148265560487
"Duvernet_Devotions",1.05363348454266,1.12228314301145,1.07308883252906,1.09972547103701,1.01240730362811,0.994647700203877,1.10499567844562,0.960027351251119,0.948177195452716,0.985242849016449,1.03238348170956,0.86725782086548,0.871567550593988,1.00711818667478,1.06894681517846,1.08042962789301,1.06781879220097,1.11658238748422,0.954805332049218,0.980054102502543,0,0.682989868797844,1.09988803078833,1.10139270405049,1.01711456521592,1.04486156150826,1.08717607475235,1.05584042662098,1.12675076738658,1.11039952986615,1.0246809947121,1.03307427849271,0.969491020237478,1.04338373122395,1.10669488378555,0.966902280127311,1.13603873969261,0.995860589736168,1.09825499317437,1.07297399309184,1.12778644829184,1.08267195846257,1.04560841785681,0.969838567840169,0.991007571141556,1.01029001869049,0.957501584089291,1.11377618405604,0.961772872240276,1.11862109329024,1.14977665421923,1.10971702445118,0.964951421696172,1.01196430447917,1.08546729516419,0.93977948206547,0.942322885142892,0.989804655860184,0.905179096263285,0.919371095673575,0.916626264807458,0.925146296817617,0.919728103343027
"Duvernet_Retraite",1.01236914582489,1.10882914640988,1.03521975393355,1.09461684547499,1.02330443945535,1.03615720027738,1.08281585142397,1.03834470464621,1.02196292220875,1.08385644444452,0.991713976065953,0.997195887019104,0.983252619530047,1.01602998065711,1.08198513429625,1.05702956726867,1.02871140126989,1.07929050313689,0.957261098315353,0.954271637671996,0.682989868797844,0,1.03793215506946,1.01944855053507,1.02028005519238,1.04006770003588,1.15996039307502,1.04579013256085,1.08456995568479,1.17473218682354,1.0653529880855,1.10509506189812,0.999157740448914,1.03931179759639,1.00417685151856,0.986591827304296,1.05121890271871,1.07869793470198,1.1001515331878,1.0366594502375,1.08110236796861,1.10273725586233,1.04173399914381,0.932568865735748,0.979702193562758,1.07584862263271,1.02029527673026,1.06409786500774,0.900462590225386,1.09298482747665,1.07639979696717,1.04707733693216,0.997864810875679,0.978289560488347,0.994045582329569,0.988264776552699,0.961154177585617,1.00111174993859,0.952007538265093,0.9127727788874,0.931664908426096,0.941748080955188,0.903286942396669
"Florian_Estelle",1.02209847645297,0.792115245175805,0.928343325645264,1.01806575824425,0.928851238936871,0.859582363299324,1.09484605509479,1.11491543113761,1.18828632740995,1.18274650317708,1.01017187624787,1.15294215286539,1.14458523955243,1.09651931103331,0.901734981851495,0.84562925989299,0.903556542274399,0.761936800563218,1.07954900911539,1.05043202716681,1.09988803078833,1.03793215506946,0,0.455354950556938,1.07788266830834,1.0032619017419,0.916553631763636,0.992141283225731,1.0743922748642,1.15527448234217,1.08453219598706,1.06292273072472,0.87311232681934,0.930830001019913,0.954684110673391,1.03024600821745,1.01697608319274,1.12317812948703,1.11744004597308,1.03519551984084,1.16501414484909,1.11818817909319,1.07933735273277,1.08986917084943,1.09897614186753,1.07919924872149,1.11888311176906,1.0450927704341,1.1122726894733,0.966357922839705,0.974532296289689,0.971587667776816,1.07859874592939,0.897076917927856,0.770051732976027,1.04448850408502,1.15542607500865,1.06641417038699,1.18798148279172,1.04684665048541,1.05339808769547,1.14301911084859,0.960034195585769
"Florian_Galatee",0.971187940461636,0.836747517807415,0.945267646660558,0.964947882648899,0.971623909008003,0.909517740270158,1.0415233645881,1.12162509871677,1.18441457072028,1.12873443272577,1.01136603084135,1.08711401677437,1.16931966316532,0.988578956950732,0.931313924212453,0.895702967762017,0.9077301586847,0.823427179691604,1.12145826554637,1.02026086076316,1.10139270405049,1.01944855053507,0.455354950556938,0,1.10033544492634,1.07564899681061,0.868552760201853,0.91819768619074,0.964210543983682,1.06306736141356,1.04203203469698,1.06053158240042,0.989802516391233,0.941846406147079,0.911125361113972,1.02372818930094,1.02319655763119,1.19696777395108,1.11463084788215,1.05474686556146,1.1039170242331,1.17551627277598,0.979947034220301,1.07839098036236,1.06998365886161,1.10233352086589,1.11058113465758,0.983635661117197,1.09501717947383,1.05919453390646,1.05138246675093,1.06040942593665,1.17599586050916,0.920127452838966,0.838164376971597,1.08009544456866,1.09113866491478,1.0703035409152,1.15721614894382,1.01782403823742,1.05908084159557,1.13634593470779,0.95275749337701
