"","Anonym_Enfant","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Diderot_Jacques","Diderot_Neveu","Diderot_Religieuse","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Etourdi","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Sade_120","Sade_Aline","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Candide","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Princesse"
"Retif_Paysanne",1.16928478932962,1.0490476575843,1.03395017508138,1.15170821579797,0.936946713503806,0.955072519239289,0.855671231633849,0.802852165167182,1.07437506873052,0.983295794198732,1.03479417495766,1.033448794309,0.929718683264394,0.988659956348804,0.942206131539028,1.01756855406553,0.975753622281735,0.97254750988471,1.02428730861611,1.09133815636312,1.07690538064383,1.19389065162829,1.18032548847356,0.967626759758372,0.25615229686508,0,0.806813734513262,1.14925153933924,1.04386219550797,1.10883983417418,1.12251092512652,0.955113668436795,0.943506994412487,1.1809304766674,1.16109237991779,1.11633884421019,1.09341212468275,1.04184421267164,1.16715872780173,1.19830494687071
"Retif_Sara",0.84159774445373,0.977434327563851,1.10730146706432,1.19883384944532,0.763495334829523,1.10852862256187,1.00760691311203,0.927017965906745,0.925841630094223,1.10336357381538,1.22254830680197,0.880368655095776,0.847604970037499,1.02851117148897,0.984123426104615,0.975918464834846,1.16448845382261,0.986000556257852,0.819170010249057,0.875277441746738,0.933936003468203,0.914691820645729,1.09686630477584,0.824946040026405,0.836015045239465,0.806813734513262,0,1.04216639953499,1.05506360129725,0.975908865428322,1.08371487450717,1.23988930413655,1.15924834866237,1.15338690597424,1.15104542823568,1.19668496904124,1.09148178691933,1.22367718451218,1.20300721643778,1.12039506508126
"Sade_120",0.886650023220815,1.12045734218232,1.10242612860422,1.01851787926973,1.15595777425758,1.11743899551515,1.11389220469089,1.11095969862483,1.04941779014887,1.02758215856748,1.03472685605622,1.11376669608266,1.19375011932908,1.14841636546484,1.07385757806124,1.15120361040222,0.948220220881412,1.07687078972192,1.07637063584643,1.00304676789714,0.980867178867655,0.981262125235589,0.859328917216635,0.708191056074246,1.17382872932241,1.14925153933924,1.04216639953499,0,0.959792618182159,0.841404647731428,0.783150304572012,0.933654314394174,1.08576569648797,0.952098330478059,1.03137720070187,0.942965077012644,1.05806312990658,1.07465958871012,0.942144025422287,0.946294223330265
"Sade_Aline",1.17201164168128,0.995342157774664,0.976054259430214,1.01978614039078,1.05072075131079,1.02409588790603,1.04762053299121,1.12045002033508,1.1391122074682,1.15715735817297,1.05076929187606,1.09474473976427,0.963897694748743,0.91108854261597,0.993904549101112,0.84223186090201,1.08127225342298,1.0262548058724,0.963567957197322,1.02344529441815,1.01130617892343,1.12046190047776,1.09133612890666,1.23283647901726,0.948716713700065,1.04386219550797,1.05506360129725,0.959792618182159,0,0.523258330173889,0.469484718033858,0.616209105364325,1.04756732433074,1.22475683026869,1.02811396427625,1.0765046592216,1.15844921530339,0.986231258746399,1.09344280915029,1.16932148069636
"Sade_Infortunes",0.962799228024556,0.93101695043682,1.01505243518914,0.996248939908072,1.02524965681375,1.10070667949192,1.1686877184142,1.13674018622949,1.12816600562014,1.14826450096628,1.15932331077034,1.05213753573655,1.0043667932949,0.969846995722528,0.974197260650504,0.887609398599821,1.1103267541784,1.01610509767675,0.934499434328076,0.974636527089769,0.978946953960941,1.03443041071838,1.0577954262329,1.09429162634753,1.09412174916657,1.10883983417418,0.975908865428322,0.841404647731428,0.523258330173889,0,0.303207532551561,0.849185439338388,1.10879489167378,1.1545789672002,1.0972807531534,1.07916782466909,1.17083178537657,1.05643064015166,1.13807616894692,1.12328548258121
"Sade_Justine",1.04557582073678,0.940301568250797,0.983723807408801,0.948642761823484,1.15017099145806,1.12870058303899,1.14174638865391,1.19605073712031,1.15173863657278,1.15039234118159,1.08160287112269,1.06152482340056,1.09894463663914,0.991690420543983,1.04494236798111,0.911908407139038,1.01594933312355,1.01399944923359,0.971665846934944,1.02546958084361,1.031395045416,1.05306193118371,1.06104864272146,1.08386176641983,1.06733829660836,1.12251092512652,1.08371487450717,0.783150304572012,0.469484718033858,0.303207532551561,0,0.605197278544507,1.06662227935087,1.17916557129714,1.06825401658573,1.04883403697508,1.17473114215944,1.03441170060006,1.09653899385546,1.1422079635494
"Sade_Philosophie",1.21665564039525,1.06161426012997,0.957668780631055,1.06831812531753,1.19582032828329,1.00285702852413,1.02035215139718,1.12237611671283,1.17853333910866,1.02391853598231,0.901743181892076,1.13613255661693,1.0508957253809,1.02600802684141,1.0680862447967,1.01988920077294,0.965242990981421,1.02278153159583,1.04419246600816,1.12649527823459,1.08941611513584,1.22688547254152,1.12643841901955,1.06810425503001,0.88843842403848,0.955113668436795,1.23988930413655,0.933654314394174,0.616209105364325,0.849185439338388,0.605197278544507,0,0.981369377313719,1.12977294113213,0.96015169325878,0.927725086215154,1.11403432423456,0.90121366436004,1.006717783268,1.13729131509199
"Voltaire_Amabed",1.15839529099982,1.06762904083101,1.06828016282178,1.07710021281587,1.10694070240984,1.06629584181746,1.02184213393396,0.945273766530296,1.10710593961863,1.00645628763394,0.961770278069923,1.08930623318677,1.12545223097238,1.04495066127731,1.10332589434584,1.06978547620681,1.07931844181899,1.12766286085849,1.11537983977903,1.21125725432472,1.19031803506648,1.08267108737592,1.0489468848009,1.05397312877578,0.94808186482225,0.943506994412487,1.15924834866237,1.08576569648797,1.04756732433074,1.10879489167378,1.06662227935087,0.981369377313719,0,0.845318815466507,0.919175338987049,0.790208221391109,0.929723459178965,0.773382889290591,0.903056127143525,0.838956369785147
"Voltaire_Candide",0.966688175166727,1.16579833926613,1.15612570384576,1.02429154150553,1.12181390068804,1.01166037883515,1.0844880974793,1.06924689122865,1.01432406960423,0.936573896232072,0.956838735903841,1.03729103002307,1.19053890282251,1.12780948951697,1.1248152956296,1.17810415637224,1.0911592976574,1.1130163433194,1.17276563725051,1.12137509518764,1.13867008003692,0.92698077023164,0.890464808730317,0.935135213024762,1.22717329389921,1.1809304766674,1.15338690597424,0.952098330478059,1.22475683026869,1.1545789672002,1.17916557129714,1.12977294113213,0.845318815466507,0,0.865811047469197,0.718384787505842,0.764650757462574,0.822577105787247,0.791658254509534,0.668435672714245
"Voltaire_Eloge",1.10296750750325,1.13181805220442,1.10766954776413,1.10748034528007,1.06468607174637,1.02404736886354,1.01730737746066,1.01999185112518,1.05166058612625,1.0738332659766,0.981139339437697,1.01779480353998,1.14103352134087,1.12120089645106,1.16591315841404,1.15623147330273,1.11715561388633,1.15176766308384,1.07573330904283,1.14828990886572,1.12809698929681,1.04564006799181,0.983152483830939,1.09221839370806,1.14712195328112,1.16109237991779,1.15104542823568,1.03137720070187,1.02811396427625,1.0972807531534,1.06825401658573,0.96015169325878,0.919175338987049,0.865811047469197,0,0.820958571066003,0.919217423515982,0.853682544894511,0.902066649142054,0.827045707437415
