"","Anonym_Enfant","Arnaud_Adelson","Arnaud_Anne","Arnaud_Bal","Arnaud_Batilde","Arnaud_Clary","Arnaud_Epoux","Arnaud_Fanny","Arnaud_Julie","Arnaud_Matinees","Arnaud_Nancy","Arnaud_Sargines","Arnaud_Selicourt","Arnaud_Sidney","Arnaud_Zenothemis","Beaumont_Belle","Beaumont_Clarice","Beaumont_Prince","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Charriere_Observations","Charriere_Ruines","Charriere_Sainte","Crebillon_Atheniennes","Crebillon_Conte","Crebillon_Nuit","Diderot_Jacques","Diderot_Neveu","Diderot_Oiseau","Diderot_Pensees","Diderot_Religieuse","Diderot_Supplement","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Duvernet_Devotions","Duvernet_Guillaume","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Florian_Numa","Genlis_Adele","Genlis_Chevaliers","Genlis_Emigres","Genlis_Meres","Loaisel_Ainsi","Loaisel_Comtesse","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Marmontel_Incas","Mercier_An","Mercier_Jezennemours","Mercier_Songes","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Adele","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","PigaultLebrun_Metusko","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Retif_Vie","Riccoboni_Ernestine","Riccoboni_Histoire","Riccoboni_LettreJuliette","Riccoboni_LettresAdelaide","Riccoboni_LettresFanni","Riccoboni_MissJenny","Riccoboni_MylordRivers","Rousseau_Emile","Rousseau_Julie","Rousseau_Reine","Rousseau_Reveries","Sade_120","Sade_Aline","Sade_Crimes","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Candide","Voltaire_Consoles","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Oreilles","Voltaire_Princesse","Voltaire_Scarmentado","Voltaire_Songe","Voltaire_Taureau","XXX_Etourdi"
"Charriere_Ruines",1.04408021908884,1.10646824867689,1.07809132142203,1.07466620257495,1.10176124219899,1.08858237570838,1.09705970471112,1.06646575186093,1.10333423459834,1.06347441441998,1.04660441015272,1.05448316442101,1.1021968163999,1.14344537999019,1.12381210014932,0.926188109226742,0.917868405507151,0.989111396596122,1.07316238930145,1.06657794143941,1.08066365895442,0.838913666702106,0.814488619077644,0.84143062725655,0.85017967175796,0.916669422437142,0.950253495242173,0,0.777020702752651,0.968461478133813,0.936550284386677,0.977593570621427,0.934135383643878,0.991710304146384,0.979536851789548,1.03701657627161,1.00830297520834,0.995194610599261,0.958515233284713,1.00693160434812,0.971628333573375,1.05246249125449,1.00477240667525,0.942211572227667,1.05321572248745,1.0726950049071,1.02127383469206,1.09190857236865,1.04670357556837,1.07281217989653,0.920719253575627,1.02788474471334,1.1151963547754,1.11680944761003,1.07618468420075,0.996124723956337,0.966787508830341,1.0766300738394,1.14741067720475,1.07909664389861,1.16306630136242,1.01213763408496,1.01254902454885,0.975821284580441,0.985745172834935,0.949816649200131,1.04543648239348,0.970054216301998,1.09445466959211,0.972103084714572,0.93917300825517,0.902433892936699,0.961166985083243,0.922985410529423,1.01086054852157,1.05012265040593,0.997381363032784,0.986597163540518,1.00375693999181,1.01858578809193,0.999666549790677,1.03362453009965,0.992819453276866,0.949886267598557,0.990726827111135,1.00589790677791,1.01330952131919,1.01613958583489,1.04984976203967,1.09777681262241,1.04200557098112,1.03132818748037,0.953544229648849,0.999418476942848,0.997645335148664,0.970765261450483,0.907593982741801,1.00890397712519,0.939127009668997,1.02313113804616,0.991193242394093,1.02667945603284,1.0035569760624,0.970833139564011,1.01797080102271
"Charriere_Sainte",1.01356082669112,1.17661762680606,1.14047898401834,1.06644673305073,1.18165026798143,1.17536090209654,1.19300049859405,1.13888464498915,1.165522204929,1.1016256260857,1.08362439129244,1.05664172001703,1.10926534628468,1.19788212747309,1.18527514032549,0.874024179378515,0.94867362689682,0.964799033340652,1.06528734369188,1.077945376949,1.06631450640374,0.762753748659055,0.74916003211349,0.75808836974697,0.787944125855867,0.874758097340361,0.943787892929382,0.777020702752651,0,0.998857736137643,0.88899913084727,0.936698959794555,0.876991752904879,0.943010530961605,0.885995252154413,1.02028476849355,0.94384284525919,1.05240097399963,0.997711922892188,1.03146353553793,0.998391508955197,1.09915915996126,0.938214844739524,0.930796372000035,0.977957995506691,1.09139243208767,1.04154058097456,1.17552000151725,1.01513277832314,1.05094110766093,0.904236121430258,1.00087125866513,1.09570659518974,1.18040375121176,1.07593176677615,1.01281167500599,0.950828350238004,1.15608385997981,1.12661776525708,1.09668163927664,1.20765875579087,0.992311073867553,0.967466266006434,0.943607089677459,0.939495701497716,0.899812628669178,0.968068526469714,0.94062638822109,1.12998144717579,0.962388148378912,0.963645191617234,0.912273961340872,0.914704335274656,0.919383657652824,1.03757182271298,0.984198642656822,1.04464843010247,1.00935832185769,1.01570748786863,1.06554047157891,1.03906917341258,1.00662101371498,1.02296251275458,0.942171152118494,1.01015324672782,0.990694295224343,1.0676555241385,1.10409119483217,1.07322723479342,1.14081616002988,1.10519202426997,1.03947557440765,0.904979710041553,0.970921894961329,0.972448600336225,0.964966213249199,0.922339493343755,0.974848434742924,0.928480571984548,0.974315944128027,0.949158402211088,1.00157332912731,0.989747391716283,1.00272368024419,0.999740517991623
"Crebillon_Atheniennes",1.19038819976494,1.04860212708095,1.03553159010807,0.981225218571542,0.9333295267394,1.04040074874713,0.914561460657023,1.14592426961154,1.03034278332677,0.866650491873389,0.987563838706207,1.04927673381506,0.886792591166131,1.06553053670716,0.996709578135974,1.14050152105127,0.883069636196289,1.07602957285227,0.986068330359759,0.975430728383369,1.08356346746748,0.888904429339413,0.9616809615483,0.858658231454201,0.951245338667037,1.02423737216144,1.02304126277505,0.968461478133813,0.998857736137643,0,0.430951248824592,0.426184410665734,1.12740619667735,1.04238900108791,1.06685972342225,0.892719148931568,1.04551147990159,1.05089971483569,1.11006114703264,1.08959903192779,1.1843828947748,1.13130215631643,1.08679403357629,0.998469757562758,1.10874727332966,1.17954973016522,1.18854080214774,1.14984280250879,0.844699395090825,1.04995273375919,1.05952822827701,0.950855099253555,0.981640623037808,1.13632538666671,0.961907903142667,0.902271163223399,1.07329725200781,1.13403257822649,1.13250191429044,1.10566687695769,1.1596175287287,1.03866968011045,0.970117068740579,0.94417841812708,0.93822682620174,1.02514402048268,1.1929439185905,1.10402782038106,1.02880069356689,1.18929626323161,0.93557167200712,0.964893743920297,1.01464580116141,1.12148659653693,0.962177506281338,0.840296839837566,0.831148397336082,0.85950372637759,0.784051025087347,0.925707672231265,0.787245344726634,0.875955165342557,0.80210018841045,0.987875582270403,0.815280232601179,1.13370492392287,0.905569039190398,0.89320275845959,1.01209063281794,0.976246640062237,0.908111508088059,1.13928656646652,1.20646090934515,1.08280541028203,1.06316777055672,1.0786848367542,1.15204959074658,1.09603523285693,1.07250393733267,1.03054850500111,1.16577274735349,1.09068407307876,1.01117269621248,1.09559161489099,0.837530258977083
"Crebillon_Conte",1.08850579604089,1.12306938159619,1.12141218465899,0.950062388600524,1.04345888224438,1.15498796882234,1.05571293312638,1.16703525340082,1.0789410431495,1.03323075066179,1.05523634480297,1.11685462136755,1.01083469409719,1.17209439072902,1.12693385055106,1.02308182137383,0.988617271036472,0.970287612358347,1.02964219891964,1.06666091479852,1.06422206273526,0.880410681004921,0.962679337084589,0.892235895604575,0.959919229691516,0.886074589767174,0.993159633573552,0.936550284386677,0.88899913084727,0.430951248824592,0,0.470360568774482,1.0686672047305,1.0070885038543,0.850251975508693,0.940792443323909,1.00451721518102,1.12215476587411,1.12614288285466,1.12100458314733,1.18663577329001,1.16362024756637,1.01863109704041,0.977896410115911,1.05009352010716,1.16408017767906,1.11990009222947,1.20686216093263,0.944206666399565,0.971721455381765,1.10685295595335,1.02600384223703,1.0830590383963,1.14670306496568,1.04308055775821,0.859859860784664,1.02313808069989,1.14528429587757,1.13090431741232,1.06428066240357,1.13893394716138,1.03226793374189,0.939385289823618,0.839967146554852,0.910898206969964,0.973428509230235,1.08560820057133,0.99558466798254,1.04100163150503,1.08675759331152,1.06202080807268,1.05118964813038,0.949915134539036,1.10098088812066,0.962525629803152,0.780317274372845,0.89553540715687,0.958719802369048,0.932234259740626,0.943608984189714,0.931473951472849,0.980079518398953,0.95992416332758,0.881502468422764,0.905042402702686,1.02269385796005,0.989490061883177,0.965463171866463,1.01665593969647,1.04960057629515,1.03208284044082,1.13485174424251,1.07242376167534,1.03603555200294,1.01752156666539,1.06386984308797,0.999538016115604,1.06831628176023,0.959361070785454,1.00467585904287,1.02732698106587,1.01028283105846,0.966947786273793,1.02094048145404,0.850110623076437
"Crebillon_Nuit",1.08448129408734,1.07890619864556,1.08929950913406,0.965888498778299,1.03351915188279,1.05035296441627,0.959263386369293,1.11580652132355,1.0823172242062,0.97214240473558,1.03680740529794,1.1253007395899,0.937776253675063,1.1276258023013,1.10443178814826,1.051113170114,0.943093775882188,1.05515492250364,0.962140643692167,1.06304547756275,1.12412325653297,0.812473872017291,0.924217842908641,0.831173231152349,0.835321948245672,0.972584513562429,1.07267764039972,0.977593570621427,0.936698959794555,0.426184410665734,0.470360568774482,0,0.971367517718466,0.952223086455959,0.951044946620767,0.962873574837733,0.89771703005267,1.08916257275018,1.0565019073487,1.06275024579006,1.11301078644051,1.10458155190222,0.993297173387175,0.964772432906564,1.06616260896863,1.1947018898432,1.13966416639198,1.22235011907413,0.886653021148398,1.07297121968171,0.999997958191741,0.973912711467354,1.08114574887089,1.20143408926457,1.10006337146825,0.888225452476413,1.00256622040976,1.24012444381993,1.23246749227242,1.12107138236423,1.23356814843507,0.966066182018347,0.905629382432663,0.894755262150078,0.903730819827474,1.04040155495439,1.0749949646755,1.09032455920444,1.15501182494208,1.04485279302339,0.951404711542558,0.948416710306407,0.890827763154692,1.14113204076227,1.01515777414683,0.932232318091014,0.849684758835721,0.888549090443289,0.798741017279591,1.00108220169445,0.918210691352352,1.02875536810032,0.915750604366242,0.978967228628283,0.931396469512656,1.06588492265556,0.945870413060898,0.965952080929791,0.991044694744957,1.00942071061417,0.943948247723297,1.10233357589971,1.10060871296869,1.04662083052494,1.06079502581804,1.07681072604241,1.10061076402644,1.06189349427819,1.02867175974576,0.981469285447834,1.15533292766277,1.01275760912143,0.963544980404947,1.07625149589777,0.892901339279037
"Diderot_Jacques",0.945258329437385,1.12352624213409,1.1156189997012,0.999801299716588,1.16830252594398,1.10652359268628,1.17825092261962,1.03168166648611,1.15549319447303,1.15965031515206,1.08998894078838,1.07077838420776,1.14828412168632,1.1613879721578,1.18053350682562,0.908079015179136,0.986582458385317,0.995679315219864,0.949902352521486,1.00681034562508,0.926101703171107,0.976908990559144,0.873154078420446,0.897233553330561,0.867315183785263,1.01344947053735,1.02845068570574,0.934135383643878,0.876991752904879,1.12740619667735,1.0686672047305,0.971367517718466,0,0.640952541562695,0.80525829426736,0.961021072723345,0.79237159888351,0.872886840789563,0.999010375493264,0.948952565013529,0.884095085077415,0.989562807792102,0.882157815056002,0.871472508471551,0.947770185626571,1.08850875231861,1.00820677263963,1.09746178214895,1.13291048120321,1.16759789239824,0.970125432107073,1.08663639192664,1.16650928994732,1.15254322575193,1.07926983503421,1.0320288130621,0.996949573890155,1.11189526493097,1.0934650154503,1.10316710230105,1.15807858005926,0.823873146906997,0.960424900363794,0.993840873006713,0.923215861486059,0.99199301913982,0.858922574706436,0.852831134069984,1.15796578482566,0.83340885922328,0.941204026422443,0.884719601476363,0.974345242670239,0.928710113660015,1.1956248974008,1.23775279737227,1.15968257105991,1.1037582618486,1.01843359574955,1.27807891631574,1.17714007571903,1.01983761604178,1.08112745755481,0.979033928481876,1.11754374053548,0.883666637615799,1.0498207620114,1.10619035962398,1.01165525842971,1.02374819062701,0.992169941416127,0.928843981994853,0.798224936671859,0.929824082788019,1.00249250047738,0.934330206007746,0.924329203512378,0.925814668791198,0.880805218043467,0.929960058223087,0.955361749431957,0.947071634051377,0.988916382161672,0.948027791675674,1.11119759802576
"Diderot_Neveu",1.07848299118294,1.1548086692127,1.14939718916314,1.05241808666019,1.17466192595103,1.14924919450904,1.18400821454536,1.06700035646637,1.08596812018028,1.17762752434516,1.15971959486385,1.084769912193,1.18812877177386,1.11558108969378,1.15594264403898,1.02159989106681,1.02778898592613,1.00862585960436,0.992634950334074,1.01589478770212,0.937701596589909,0.974741951744495,0.870266976771709,0.848317250655349,0.862721321071287,1.02151648806923,1.02439135157229,0.991710304146384,0.943010530961605,1.04238900108791,1.0070885038543,0.952223086455959,0.640952541562695,0,0.840007706723169,0.846606478262139,0.831645814950918,0.853394679698869,1.0924830757296,1.02670536660536,0.966816676954684,1.06517361821844,0.867721790380655,0.826792572969619,0.930990196684482,1.11374708327799,1.10207974892733,1.09027519501573,1.05315258799472,1.23913785618107,1.02339160268353,1.09687903772617,1.0006345691739,1.13407329062488,0.962309874745661,0.940646022182071,1.04736135200584,1.1026551439815,0.91957203466979,1.06194917973792,1.02271816344167,0.808693096636941,0.943870199555645,1.01373612866337,0.958646204849255,0.983926812800732,0.94394302037273,0.882327095746146,1.1220163022619,0.958083160712778,0.93657138440141,0.919044109480791,1.07404802104777,0.988332646686058,1.2289678730924,1.2553308526167,1.14640142357768,1.1475996552591,1.00052322192991,1.31781547947674,1.14660459911081,0.790068737697833,0.951065529757633,0.973098740836568,0.977057622480413,0.914453454392272,1.00142334573112,1.09900572097926,1.0465195104951,0.999348555148959,0.913404671972171,0.890404702183196,0.865736929169966,0.985755823576159,0.975075085519515,0.858943732446121,0.97283524385778,0.875752921863277,0.872092726994513,0.882559915647073,0.968609976582758,0.952300625896933,0.940685466917602,0.963704347419322,1.11191824018408
"Diderot_Oiseau",0.90154065577577,1.16401418251517,1.16176032364426,0.965516854026116,1.12565618471087,1.14908249199805,1.20009085644967,1.13643038928127,1.12949782107763,1.16484738633399,1.07410177175375,1.07848839043389,1.12971036569429,1.19538654628591,1.13851559367065,0.942753873486305,1.0121516790917,0.904211038609179,0.992087043426042,1.04163786009706,0.968418918705472,0.970755593671981,0.972394625139084,0.943973924823955,0.96105440723724,0.92915655809938,0.969806115058446,0.979536851789548,0.885995252154413,1.06685972342225,0.850251975508693,0.951044946620767,0.80525829426736,0.840007706723169,0,0.995569756735778,0.834757737135207,0.972032005093655,1.03749600049932,1.06167850422026,1.04039918645014,1.11411773005267,0.960607652918344,0.935124692477171,0.973518209245801,1.0852724224238,1.03365837641378,1.15828722943627,1.09313231208418,1.05339609709832,1.03347354396592,1.09478891743894,1.14512574534663,1.14117338934143,1.06303171749127,0.945274231608487,0.943579041911208,1.10511352107005,1.08010975206711,1.05950599049136,1.08896976382776,0.939400010884403,0.964027275851237,0.901314055538961,0.930489707935313,0.927555534301137,0.901000202464136,0.927742019828428,1.06435961281371,0.871404484622549,1.07514865812224,1.02795853091203,0.935826779788325,0.981639158394167,1.05613874929199,1.02315559229621,1.09954007238667,1.07311679995359,1.05973130451097,1.11496679936216,1.08876151386128,1.05979034345268,1.11968476682995,0.915887656323357,1.10249573039792,0.87910840883228,1.07854774500898,1.09284304405438,1.03655329875927,1.06842213638871,1.06398670347611,1.01810746965718,0.894944963681341,0.919217247912521,0.956960154492155,1.01037709422872,0.902367527833756,0.966041769890658,0.888135976102772,0.990980418172268,0.899887696496724,0.906512491951124,0.955833216494982,0.912666975683388,0.939600660980171
"Diderot_Pensees",1.14581007500162,1.08535718489375,1.07673676300408,1.07782192324115,1.07539689702324,1.07630173194957,1.06626712353299,1.08503992350087,1.03893770177044,1.04917158353405,1.07717751536195,1.01718289912528,1.07371794352576,1.03165381675082,0.997157771322573,1.08869418896915,0.982928722315107,1.02604145677269,1.07660270742968,1.0492545270442,1.01705928236777,1.07959402856433,0.970614546839919,0.953361711541574,1.01745794198572,1.03265271865673,0.988395107667956,1.03701657627161,1.02028476849355,0.892719148931568,0.940792443323909,0.962873574837733,0.961021072723345,0.846606478262139,0.995569756735778,0,1.01800816065043,0.851841034848881,1.12319010218412,1.05787951926701,1.10355071713615,1.08876452632737,0.924859994272799,0.873605279415163,0.969696812517035,1.15926901785435,1.14132370043579,1.03648755190752,1.04700237124642,1.14369335513402,1.08426004233201,1.06871600441964,0.944621190185207,1.08331999857009,0.879919708010552,1.05294390942822,1.07585741880861,0.942610667448126,0.86992430363595,1.0702131479549,0.967687904401157,0.997898399812642,1.02137344401034,1.06939922702807,1.06536524847232,1.02815932377533,1.06389090142049,0.965933325100795,1.0076983510108,1.10141762412285,0.971658203508354,0.997154443861409,1.14982312894516,1.02995278150962,1.12815240542978,1.1292324774201,1.08470920923364,1.0880707069684,1.01593871289227,1.17774410292111,1.02165759527292,0.771215842849751,0.925599933578465,0.982210787507648,0.93249665663678,1.01254779587029,0.927663416928259,0.97343611481094,1.01351628014563,0.950263558456493,0.85220530091244,0.905354202375783,0.987575026712048,1.00296682829629,0.950662401730765,0.894056052700688,1.04442127126553,0.854510821659276,0.897470772374491,0.878456841256788,1.01243656196759,0.969452655736484,0.91358062361158,1.04410181486693,1.04600355819708
"Diderot_Religieuse",0.844374199461645,1.06982662207888,1.0274176277424,1.10068255060654,1.05558092826831,1.04557927673463,1.06402721614375,1.12441817355328,1.08974965804274,1.1296700599352,1.06130839823875,1.12115278912026,1.04445280503511,1.15436938634855,1.14225553190898,0.924671526502716,0.932993625648926,0.99538810469717,0.891565332070508,1.05131651227742,1.03454597516103,0.822640495462466,0.956990355543433,0.938849777164156,0.843642936340004,1.00574451862566,1.05423528618173,1.00830297520834,0.94384284525919,1.04551147990159,1.00451721518102,0.89771703005267,0.79237159888351,0.831645814950918,0.834757737135207,1.01800816065043,0,0.997074950077125,1.02441872220659,1.02309640775477,1.00196199959734,1.04295153675595,0.936364220559489,0.96637480275497,0.967442963947893,1.06783879336447,0.962598607772176,1.12333692508793,1.02961423146868,0.974820153593814,0.933308855348918,1.00940882704855,1.07705806779759,1.11240596108812,1.13967438380839,1.04701262211906,0.857983745870827,1.14053343999075,1.12160471799735,0.969417027196072,1.09154876787614,1.02730208187918,0.971391705790209,0.981133732324283,0.99173768693839,1.00995269907522,0.756325805978833,1.04923086502665,1.13121211891154,0.899175616209118,0.994405001807973,0.934991648330651,0.824582716913284,1.04879561565473,1.060012160768,1.04645780747951,0.969716564447876,0.988820662962846,0.985180503788687,1.01743399972568,1.08144111133721,1.09619703288114,1.06560647683167,1.0167384136447,0.993791703666623,0.979440124299682,1.04480827620357,1.15495395971247,0.990598784839098,1.02584131643954,1.10465035874554,1.02855188148469,0.968578672602147,0.98078681415069,0.998574301434233,1.08353014389406,0.990794593915105,0.994367241434223,1.01196908939589,1.00411618883489,1.07326642734069,0.915299906407089,1.02634456436631,0.98461242508313,0.965648693012988
"Diderot_Supplement",1.09637898235349,1.0836320621985,1.01952982865015,1.04789899372068,1.07781417488358,1.05345870388761,1.06800402827391,1.0006432800693,1.02151760580752,1.10731847307376,1.07505821540146,1.05323624680267,1.12051876425378,1.03535649743334,1.01888153430292,1.04925927897011,1.03515910716289,1.03433698636735,1.05839581560932,1.03214514615822,1.00789903718984,1.12276718895013,0.998387009867093,0.970482120610026,0.996497472970652,1.1123225238028,0.911344027615657,0.995194610599261,1.05240097399963,1.05089971483569,1.12215476587411,1.08916257275018,0.872886840789563,0.853394679698869,0.972032005093655,0.851841034848881,0.997074950077125,0,1.0450750967423,0.987736878602759,1.04003849071823,1.02713113169455,0.93160562180858,0.933994581232205,0.988641687248756,1.04453557729065,1.09050705864576,0.9565418620861,1.08083549724539,1.1430034356314,1.09802040210543,1.08897988740762,0.910895849219786,1.02174877546251,0.890159111680814,1.05588240240373,1.0829090027251,0.874050312528835,0.852231304880856,1.03753056558573,0.904627789247134,1.01437767165132,1.04007683304013,1.14188992699394,1.1196404974856,1.0774093094345,1.08824654023204,0.979500122660697,1.02328384059133,1.01930128448574,0.927899906791637,0.966370721329769,1.120035477317,0.972264072790043,1.13326729551191,1.17185541624402,1.14427660250443,1.11223751996535,1.07391773320018,1.18510003329134,1.03570298097501,0.800698899609745,0.881533589874814,1.00142681888172,0.985716880312199,0.980697250440519,0.937841593327542,1.04821182951671,1.01413213051411,0.93844495681728,0.826742033693358,0.852219687055276,0.969745829003183,0.995093054517896,0.92027877248261,0.86583370496813,1.0352357498292,0.897104247277827,0.927673491136038,0.921670738728207,0.979649348697526,0.9632200957826,0.94234270405952,1.00878190112742,1.05565994089804
"Ducray_Cinquante",0.901830782034192,0.971662317665655,0.965723407477496,0.975566689287281,0.992474083301002,0.963676080067777,0.945495558384485,0.988901010974786,1.00078501656008,0.937188481979972,0.954527935882469,1.04160133749795,0.962337923133378,1.03746355334202,1.038539940201,0.989419879935206,1.00240862645337,1.08087346239295,1.03406267180604,1.00507414274533,1.09116430065823,0.957516073920867,1.0090686631911,1.03014666497892,1.01732419864474,0.997249421553245,1.05293126484685,0.958515233284713,0.997711922892188,1.11006114703264,1.12614288285466,1.0565019073487,0.999010375493264,1.0924830757296,1.03749600049932,1.12319010218412,1.02441872220659,1.0450750967423,0,0.670595685241322,0.596232555808263,0.660722029249704,1.03592911823566,1.08349646823293,1.00550061979077,0.945740042723599,0.95104282506058,1.02825636225104,0.964830975135574,0.985769472890013,0.888657467030062,0.917212263631822,1.10371379794434,0.977724233118298,1.10829995557825,0.923162440678301,0.966142860695854,1.07235645684105,1.14761217894608,1.01300987060954,1.13354276068873,0.980484641168737,0.957438093106496,0.94545898471487,0.920542478906128,0.940142627931115,0.99153889568593,1.02487250690493,1.05851385011911,0.974282012757225,0.931293685702556,0.940643796629813,0.879357914269248,0.94907791553834,0.913409540194268,0.938605883516107,0.950930157481021,0.897103349914341,0.96872902565282,0.942060202369436,0.981538575203414,1.14031525000063,1.02820057860324,1.03338825719681,1.0858019330407,1.05802280470438,0.993687882632233,0.909953679836868,0.976795346608044,1.06561204005014,1.04981725746089,1.06914014106034,1.10549502387382,1.03789643700961,1.07983968783755,1.11718940950467,1.045468400344,1.10486496397189,1.09272554713888,1.09823625721592,1.12304038787816,1.1000280198602,1.07380539825265,1.07073641566659,0.987822678274485
"Ducray_Coelina",0.987947341203192,0.916447278481662,0.963706377149774,1.02291458160186,0.979957920406602,0.989021478850571,0.954499625908393,0.956651074105,1.03245509127816,0.967215403265875,0.981344729642596,1.025265688271,1.00441393107003,0.992976217146108,1.01481737604984,1.03934871580358,1.01548779859458,1.05588892772914,0.980022704823837,0.953895664356221,0.922060983683411,1.05537484445697,1.03490083366636,1.07709306433523,1.05602500006106,1.01932933362427,1.06838175910959,1.00693160434812,1.03146353553793,1.08959903192779,1.12100458314733,1.06275024579006,0.948952565013529,1.02670536660536,1.06167850422026,1.05787951926701,1.02309640775477,0.987736878602759,0.670595685241322,0,0.645686424557931,0.64664787923369,1.06056318250147,1.05549171809948,1.00772885713659,0.91055549875731,0.902834138543008,0.90866409997203,1.01736385185608,0.948633734808759,0.957434340184589,0.964922275420287,1.05668784058376,0.893167181731689,1.04223695921923,1.03637667517709,0.98907544933844,0.94635954735024,1.04893650283194,0.992892252503925,1.01786867366934,0.990681974403115,1.00730363183671,1.03623073362127,0.997153283984841,1.02187664939597,1.01569418323476,1.03543059875067,0.969767343767432,1.02937261617502,0.97199682058999,0.977989811462192,1.00543512443574,1.03686986365202,1.02566870215141,1.0683778213985,1.01646879259238,0.973525567447135,1.02035595771657,1.02774399119693,1.06107472920037,1.06603396195588,1.05217815014425,1.0768594250951,1.06546587483678,1.03969319613914,0.967744819699686,0.906733593779009,0.971106513488353,0.994965885240151,1.02357339739332,1.00831270016637,1.05620009074081,1.05335228507831,1.06365046352753,1.07079272594724,1.04744347395886,1.0293156896206,1.05732934046697,1.05732541349013,1.07382304950271,1.06909980302771,1.07300812939985,1.0220621009987,1.06518671916736
"Ducray_Soirees",0.902595861639407,1.01026072148063,1.02691930075361,1.04553752069471,1.0950973497839,1.01785183280694,1.02586412680652,0.984858886332793,1.07464268677403,1.03870268151959,1.02899177593483,1.02408200927871,1.10960888783472,1.03492071380564,1.10983417997766,0.971642353012125,0.937311570794231,1.04662999574211,0.915815961339514,0.984139202938693,0.9139121904416,1.00211911775839,0.984032203557834,1.0514398039621,0.959318878955369,1.00872799063431,1.0388576793134,0.971628333573375,0.998391508955197,1.1843828947748,1.18663577329001,1.11301078644051,0.884095085077415,0.966816676954684,1.04039918645014,1.10355071713615,1.00196199959734,1.04003849071823,0.596232555808263,0.645686424557931,0,0.580114300995043,1.03334377943084,1.06470841684772,0.999842212932539,0.934396404752946,0.888059149687881,0.963032866873916,0.983148339431694,0.983238236038448,0.852183234975392,0.965348479228195,1.11621560297518,0.975790357383622,1.06974518179375,1.03280862588964,0.972738931282201,1.02064216786244,1.04014610178256,1.01847443832567,1.07251576104135,0.932713535350197,0.970317407353648,0.942926964674237,0.921112105587596,0.945067549937234,0.892364357286228,0.943435025764946,1.05189786931024,0.937325433915657,0.911195391595773,0.893982859140138,0.941439658445317,0.890630176063405,1.05030554840323,1.10248221014148,1.0648527574686,1.01267138911623,1.07826281740911,1.0495204635114,1.08635480840785,1.06185081312265,1.1101638101165,1.05097244815742,1.07312157936674,0.952522432534359,0.974900496902494,0.952270101630069,0.911340588877674,0.985704599367672,1.03715154389631,1.00381448040371,1.00246850038807,1.05287707027313,1.06570674526658,1.0376650591105,1.00390971855664,1.05014954748467,1.06896797780553,1.06861090965329,1.04493689267847,1.01678016371183,1.08750687011368,1.04180344942602,1.02950421885664
"Ducray_Victor",0.962538347238016,0.848727608993376,0.903836238742341,1.0095865175944,0.965038697026894,0.91945614305941,0.880615652933781,0.9256504190683,0.989863701659317,0.9343674642717,0.969849103620832,0.972119734205738,0.980346517570292,0.950231643479219,0.957665452288224,1.0317639624984,1.02746587164588,1.04893370265311,0.947564666573357,0.933576008291376,0.822782231719006,1.0948709559847,1.05671561470936,1.15045727546629,1.09822565084633,1.04632862134022,1.0893823403707,1.05246249125449,1.09915915996126,1.13130215631643,1.16362024756637,1.10458155190222,0.989562807792102,1.06517361821844,1.11411773005267,1.08876452632737,1.04295153675595,1.02713113169455,0.660722029249704,0.64664787923369,0.580114300995043,0,1.07974245198074,1.09292830982291,1.05676884339492,0.826396509752583,0.822243756068976,0.802911848029542,1.0413130335151,0.877288620090485,1.002043734675,0.973436859566865,1.03357223724074,0.753627752688764,1.02572180010352,1.0449131917624,1.00456725394011,0.862079135666312,1.02607375011113,0.868415074488611,0.956477683782988,1.00077781381248,0.975635809880498,1.01402086725136,1.00631552587628,1.02964317901473,1.00903973572592,1.08868917234502,0.871010324445313,1.03955539286899,0.999203861563476,1.02191824199844,0.99724616050072,1.08999700775773,1.00386564573682,1.02518374619897,0.998605897233112,0.955893275279538,1.02145266650482,0.970750986510453,1.05584980877196,1.10337814112947,1.04087406508767,1.10904993733721,1.08234420151808,1.05669465242941,0.943396163445714,0.872122692157712,0.907598565166483,0.955108748881586,1.05147265141224,1.04366828120678,1.09484393735339,1.07973226533166,1.09762259831596,1.17174844592809,1.08562617174005,1.09111159638774,1.11929107085825,1.1296620721019,1.09396323933045,1.10396612048044,1.11798027378138,1.05620223438154,1.06514365877138
