"","Anonym_Enfant","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Diderot_Jacques","Diderot_Neveu","Diderot_Religieuse","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Etourdi","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Sade_120","Sade_Aline","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Candide","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Princesse"
"Diderot_Neveu",1.21319872662299,1.04864060444988,1.04389936859606,0.969893222946776,1.08131837050853,0.930093591527203,0.893737861155227,0.96105346196335,1.07803703018382,0.656076709502078,0,0.874878372339837,1.1790502166018,1.08717313585163,1.08615776680598,1.13552307984058,0.912064923323381,1.05248082599263,1.16993414123261,1.17103686495275,1.11365327607368,1.09034912539483,0.984732431292129,1.07888591498002,1.02734453007033,1.02065155990167,1.1684870714817,1.01880991477235,1.06760820087816,1.14451703929496,1.06599732834604,0.920041777674569,0.961676240759646,0.960999521291288,1.00595598761719,0.915942170238534,1.06152108927015,0.926460959992647,0.923840330231894,1.0582559185096
"Diderot_Religieuse",0.93995617221754,0.923002874786019,1.04667439712979,1.03263659734898,0.881158224217192,1.02289455002242,0.982334494164627,0.92177525700428,1.03369146245335,0.823650792289519,0.874878372339837,0,1.05893789926534,1.0456208389574,1.07469906635966,1.06262504753394,1.13060827080064,1.04148034950234,0.987344087219136,1.06268944921977,1.09470397355839,0.859248319454391,1.12854097808574,1.00554743619295,1.06384270482857,0.999893596412793,0.885060608234966,1.08612219936948,1.0767778933942,1.06120807658957,1.06985004899719,1.12465809133667,1.08735414999013,1.04049677486618,1.04168621030653,1.13567028315238,1.03631947908653,1.00827352034248,1.07816857744132,1.11239741906939
"Ducray_Cinquante",0.970723501074175,1.06785264936422,0.983195479996467,1.09106944009162,0.958369812207765,1.0245252373067,1.11601013775523,1.09215350540332,1.00595778354105,1.08967049853884,1.1790502166018,1.05893789926534,0,0.566970637681594,0.577640885339079,0.576191766438,1.05003481891301,0.96683095223039,0.94071247822364,0.98312705395689,0.953608341970318,1.0590879416442,1.08637211696026,1.09914461666808,0.887662618840435,0.944311262355104,0.86297567651163,1.17803539566229,0.963370678875246,0.99396230993832,1.08922260633008,1.06819914468988,1.10804355579349,1.18984652262778,1.14461801397104,1.17490993609885,1.0589801892286,1.14408234000556,1.18855732606038,1.18267584818662
"Ducray_Coelina",1.04032610360458,0.987216726640097,0.92608274797326,0.911522552365753,1.0621606212886,1.07557100680714,1.16742700694555,1.14689151347022,1.03749419325216,1.0151057693722,1.08717313585163,1.0456208389574,0.566970637681594,0,0.560699012351356,0.493134422657853,1.05918926242981,1.04628158468176,1.0719131217536,1.09458772180838,1.07314385781527,1.07258479160413,1.11230372474026,1.13407080792497,0.956469928510834,0.991475313319839,1.01991146790962,1.14692956103218,0.920884270912797,0.977771184203567,0.99915202969793,1.02726059091894,1.05413214621856,1.14375713697241,1.12347985604873,1.14422134621215,1.06620165115971,1.09488499870901,1.15449143113292,1.12632778524928
"Ducray_Soirees",0.999500680071968,0.991205169283837,0.993426915345953,0.946790020456775,1.07555236127326,1.06047562835607,1.17998452075987,1.08718337776513,1.05144722828711,1.00202970052513,1.08615776680598,1.07469906635966,0.577640885339079,0.560699012351356,0,0.524460123999991,1.0422747074959,1.05552507879551,1.05502532568709,1.04735371907783,1.02863879289393,0.98945286458561,1.04982948194013,1.08824152924614,0.934759211136009,0.955659839088174,0.993287344181288,1.08203546684147,0.987409616830121,0.973134983300475,1.03926042616397,1.07043619311394,1.0840604478071,1.12059170002224,1.14379891987479,1.13660821253594,1.05649222186737,1.11750001030766,1.19626003367091,1.11541116950374
"Ducray_Victor",1.00128689403947,0.936897842613598,0.898957417215315,0.792473327679488,1.09036416878823,1.10453187036202,1.22799042043371,1.18143216924145,1.06770656627868,1.07677911469142,1.13552307984058,1.06262504753394,0.576191766438,0.493134422657853,0.524460123999991,0,1.04087512829026,1.01160787178946,1.00581884584647,1.04560313261529,1.04401110525729,1.03947616248587,1.13949247509094,1.15321379950116,0.956709796712717,1.0148969606141,0.988271999754606,1.15625985347253,0.851661249050558,0.880856502110726,0.915072449229396,1.03308516958955,1.05884317577753,1.16975705905368,1.14900437105258,1.23805692342304,1.08232336102472,1.11496856112761,1.2062229526985,1.12664057121235
"Nerciat_Aphrodites",1.00758632667872,1.02686081449634,0.9323209560051,0.90399488881567,1.15440180071359,0.98279366163608,1.02134551731184,1.01510530988264,1.11799201428899,0.926405251908126,0.912064923323381,1.13060827080064,1.05003481891301,1.05918926242981,1.0422747074959,1.04087512829026,0,0.795439174978557,1.10069109626037,0.848636448853563,0.599967225487218,1.09394452753166,1.00122824939286,0.997879368155648,0.966753057318779,0.965273863428858,1.15521129729703,0.949687590003715,1.0850165009291,1.10910917278363,1.00285714876081,0.94120113325408,1.06870967733024,1.07926512002152,1.10984269299881,1.04655081568149,1.14573821716046,1.13419474171253,1.01765454330617,1.11323454192922
"Nerciat_Doctorat",0.977103869911526,0.958093656705573,0.991730992094217,1.03377363247162,1.0176946876574,1.06748899432105,1.09146349131543,1.01626379058669,1.0553036253997,1.06456641353462,1.05248082599263,1.04148034950234,0.96683095223039,1.04628158468176,1.05552507879551,1.01160787178946,0.795439174978557,0,0.888453038038868,0.74563632008187,0.654541315220794,1.00596179476942,1.09910759148744,1.04211453939833,1.01266503654407,0.982810272330142,0.958146689455812,1.06177015754597,1.03210433631809,1.03107736228161,1.02985310813746,1.04229880504924,1.13638576201678,1.1358205954248,1.11740954556644,1.16764344651438,1.11095897598944,1.11757519332569,1.06636005032614,1.15070965981275
"Nerciat_Etourdi",0.862358631684168,0.917959924654765,0.955969308429537,0.993755531250243,0.931555528806855,1.05524614354735,1.04476323559661,1.08974064383874,0.975871664594664,1.21771179725474,1.16993414123261,0.987344087219136,0.94071247822364,1.0719131217536,1.05502532568709,1.00581884584647,1.10069109626037,0.888453038038868,0,0.798082537863009,0.886155359454289,0.972872996555512,1.06537327851536,1.05124360019934,0.943444768128429,1.03408166426094,0.826570032323722,1.04838480536845,0.956559994469424,0.963896950245169,0.968867015411073,1.04951705770308,1.10704342018346,1.16240139848975,1.11295064457829,1.11358263180641,1.08394905452807,1.12775319153981,1.13534990002932,1.05400954123368
"Nerciat_Felicia",0.864600205046709,0.959302714480407,1.00170502342297,0.990008575310407,0.924740064055047,1.02667625422229,1.07265868925522,1.05618731619145,1.01239577875366,1.14280545495608,1.17103686495275,1.06268944921977,0.98312705395689,1.09458772180838,1.04735371907783,1.04560313261529,0.848636448853563,0.74563632008187,0.798082537863009,0,0.480963032025877,0.940515376417802,0.959372966128667,1.02860447536705,1.08437169855578,1.07901464564236,0.857070694256928,1.01592330735397,1.01896994538896,0.998097446870215,1.03038739300332,1.10902720624093,1.20011587561286,1.12876611899044,1.1556730397046,1.17183845449289,1.05977004465714,1.16779833503084,1.12660654613952,1.06010376061244
"Nerciat_Monrose",0.928102870671784,1.00840474082781,0.983782001725219,0.992463491913369,0.997949353313092,1.03897862758739,1.08207940896345,1.04806745664493,1.06467247564608,1.11492338641244,1.11365327607368,1.09470397355839,0.953608341970318,1.07314385781527,1.02863879289393,1.04401110525729,0.599967225487218,0.654541315220794,0.886155359454289,0.480963032025877,0,0.986259857871321,1.01218949045438,1.06778608724298,1.04724849873985,1.04844856795458,0.92940685385018,1.01397450478734,1.01662877218454,0.999550142397842,1.03334382419606,1.08794749640229,1.17685402147096,1.13503749051403,1.1262746559692,1.15202347046235,1.10782044166779,1.13513388309442,1.13151978862784,1.04810746568365
"PigaultLebrun_Enfant",0.737076263838918,0.924325225153959,1.11030325367793,0.978960476923346,1.05885329359938,1.07622648536553,1.11369117103993,1.0460972929038,1.01788479883864,0.98853868674871,1.09034912539483,0.859248319454391,1.0590879416442,1.07258479160413,0.98945286458561,1.03947616248587,1.09394452753166,1.00596179476942,0.972872996555512,0.940515376417802,0.986259857871321,0,0.80260308863412,0.912121080785894,1.16577444104433,1.14424093332535,0.920195439689832,0.995195600977645,1.08879298421335,1.02164596558819,1.04735420327242,1.20118742583204,1.06458917954697,0.959972749182993,1.0588670112466,1.05785481622246,1.01778566313329,1.0764284527272,1.05450814751026,0.997096661670997
"PigaultLebrun_Kinglin",0.934253150177978,1.11805793124347,1.08887488783267,1.0049385798449,1.10503843576606,1.06416929099071,1.01856633798126,1.07541906151962,0.966054531485847,0.961626220270758,0.984732431292129,1.12854097808574,1.08637211696026,1.11230372474026,1.04982948194013,1.13949247509094,1.00122824939286,1.09910759148744,1.06537327851536,0.959372966128667,1.01218949045438,0.80260308863412,0,0.973129263526903,1.14693742322417,1.15929954980708,1.09187746370115,0.887154403536785,1.1054698197983,1.09269665352612,1.09705837002071,1.1243294678176,1.03650920797716,0.89516329862315,0.995755155442864,0.901564007609862,0.918006222052438,0.992192757949283,0.974847700437285,0.931312303717758
"Retif_AntiJustine",0.763786951818028,1.07279690898106,1.14619906605945,1.12469520037993,1.06144726746909,1.12451438465738,1.08026093096893,1.01672506179559,1.01475668404332,0.940065642614558,1.07888591498002,1.00554743619295,1.09914461666808,1.13407080792497,1.08824152924614,1.15321379950116,0.997879368155648,1.04211453939833,1.05124360019934,1.02860447536705,1.06778608724298,0.912121080785894,0.973129263526903,0,1.04347223181808,0.97350386040969,0.836842068888387,0.730023443235858,1.21502389866708,1.07050604221745,1.05192767866659,1.05040200629992,1.03638516125196,0.944526898271808,1.08933315500824,1.0274177181185,1.04584091196682,1.05605884149705,0.987908038497021,0.979198393041671
"Retif_Paysan",1.14509293128096,0.999096630337152,0.995158423479648,1.11571937468254,1.00021772483881,0.979253674699239,0.878956745955496,0.848945150706366,1.08461431674667,1.04211530113914,1.02734453007033,1.06384270482857,0.887662618840435,0.956469928510834,0.934759211136009,0.956709796712717,0.966753057318779,1.01266503654407,0.943444768128429,1.08437169855578,1.04724849873985,1.16577444104433,1.14693742322417,1.04347223181808,0,0.301733408116035,0.854333421877525,1.16344610699295,0.956611067215185,1.08253224105191,1.06454724321705,0.893921625945447,0.960816785942317,1.21076745665748,1.13476663268937,1.08060592171884,1.14326474765673,1.05587665702487,1.15468085741897,1.2096270929278
"Retif_Paysanne",1.16143373771814,1.035724684686,1.03951435450172,1.14043500972763,0.941550862857241,0.972675417357948,0.858861216478082,0.826078154666911,1.07556947465728,0.986065314217532,1.02065155990167,0.999893596412793,0.944311262355104,0.991475313319839,0.955659839088174,1.0148969606141,0.965273863428858,0.982810272330142,1.03408166426094,1.07901464564236,1.04844856795458,1.14424093332535,1.15929954980708,0.97350386040969,0.301733408116035,0,0.830104450838062,1.13594158852747,1.03462071507838,1.096676967294,1.09279786057059,0.960730334465735,0.964447164473067,1.15614604082014,1.1400816963683,1.11012442167754,1.09022277330853,1.04334805902553,1.13806705268693,1.18049441319338
"Retif_Sara",0.887344189569906,0.983179538063382,1.10248154426387,1.17601570011378,0.767929406631864,1.10034426692224,1.00139884454997,0.934466719250853,0.960048362878942,1.10274789219436,1.1684870714817,0.885060608234966,0.86297567651163,1.01991146790962,0.993287344181288,0.988271999754606,1.15521129729703,0.958146689455812,0.826570032323722,0.857070694256928,0.92940685385018,0.920195439689832,1.09187746370115,0.836842068888387,0.854333421877525,0.830104450838062,0,1.05686950220355,1.06215654910973,0.994659153519166,1.08924129929846,1.22211302780774,1.14880173121164,1.15762561826688,1.13712990934298,1.17345860809202,1.07481765059738,1.18776905881689,1.17040527990946,1.10903269898
"Sade_120",0.89545586417138,1.10377475848391,1.1085899985107,1.0357835009701,1.14005998756119,1.08035050436438,1.10606275067891,1.09712368838206,1.07338636250428,1.04141349649928,1.01880991477235,1.08612219936948,1.17803539566229,1.14692956103218,1.08203546684147,1.15625985347253,0.949687590003715,1.06177015754597,1.04838480536845,1.01592330735397,1.01397450478734,0.995195600977645,0.887154403536785,0.730023443235858,1.16344610699295,1.13594158852747,1.05686950220355,0,0.951215161064256,0.84763162952421,0.757173250790357,0.894134246117525,1.07116634130801,0.988477388410382,1.0380436786443,0.963036100047738,1.0630865527516,1.06350399120668,0.971553346706221,0.955376270630871
"Sade_Aline",1.1208069825728,0.982797725340516,0.991750853010848,1.01805427799551,1.0532552421444,1.02367843238121,1.06839900858877,1.11757621573508,1.1170847884575,1.18063913305976,1.06760820087816,1.0767778933942,0.963370678875246,0.920884270912797,0.987409616830121,0.851661249050558,1.0850165009291,1.03210433631809,0.956559994469424,1.01896994538896,1.01662877218454,1.08879298421335,1.1054698197983,1.21502389866708,0.956611067215185,1.03462071507838,1.06215654910973,0.951215161064256,0,0.549043089931585,0.484241168880246,0.633911516832799,1.05935830490464,1.22252138479018,1.02872004183333,1.06073819629464,1.14432559923528,0.988809208434938,1.10905897006487,1.14074021387757
"Sade_Infortunes",0.980793428693392,0.95890956010065,1.00719402013824,0.991124582573996,1.03699945930617,1.0989458704408,1.16887234122252,1.10658401006483,1.09587816173175,1.15963119090167,1.14451703929496,1.06120807658957,0.99396230993832,0.977771184203567,0.973134983300475,0.880856502110726,1.10910917278363,1.03107736228161,0.963896950245169,0.998097446870215,0.999550142397842,1.02164596558819,1.09269665352612,1.07050604221745,1.08253224105191,1.096676967294,0.994659153519166,0.84763162952421,0.549043089931585,0,0.32313633514898,0.859517277714852,1.09811559463934,1.14749356246994,1.08921324443497,1.06282508340422,1.15634519974702,1.05759638476564,1.12353802974638,1.12264493745092
"Sade_Justine",1.02487969960948,0.964267840581213,0.990031279105949,0.943862381804711,1.15175632316481,1.09227464734409,1.15210859957992,1.17247506921401,1.14217448112228,1.16084505157871,1.06599732834604,1.06985004899719,1.08922260633008,0.99915202969793,1.03926042616397,0.915072449229396,1.00285714876081,1.02985310813746,0.968867015411073,1.03038739300332,1.03334382419606,1.04735420327242,1.09705837002071,1.05192767866659,1.06454724321705,1.09279786057059,1.08924129929846,0.757173250790357,0.484241168880246,0.32313633514898,0,0.611613670532299,1.08841902188324,1.18566960409021,1.07227834944188,1.05713564236148,1.1801906310037,1.04562543043285,1.10252784526213,1.13686876072652
"Sade_Philosophie",1.17092667954352,1.03871172734136,0.96531137373221,1.06699949377044,1.17765097324235,0.992064255486954,1.0188953791014,1.1206127063879,1.14672699843773,1.04566795138474,0.920041777674569,1.12465809133667,1.06819914468988,1.02726059091894,1.07043619311394,1.03308516958955,0.94120113325408,1.04229880504924,1.04951705770308,1.10902720624093,1.08794749640229,1.20118742583204,1.1243294678176,1.05040200629992,0.893921625945447,0.960730334465735,1.22211302780774,0.894134246117525,0.633911516832799,0.859517277714852,0.611613670532299,0,0.999984792458878,1.13099946267985,0.977608781859773,0.948386620885884,1.11979241300313,0.938372706720392,1.02799898611558,1.12826061172706
"Voltaire_Amabed",1.13217447609654,1.05994305403386,1.07097996565285,1.05281956672176,1.10654114978887,1.06316606560605,1.0338253901116,0.973053227896503,1.10310309462199,0.986597365009004,0.961676240759646,1.08735414999013,1.10804355579349,1.05413214621856,1.0840604478071,1.05884317577753,1.06870967733024,1.13638576201678,1.10704342018346,1.20011587561286,1.17685402147096,1.06458917954697,1.03650920797716,1.03638516125196,0.960816785942317,0.964447164473067,1.14880173121164,1.07116634130801,1.05935830490464,1.09811559463934,1.08841902188324,0.999984792458878,0,0.818035671765646,0.946413214836368,0.824821516833551,0.932143695216428,0.805361802579083,0.917731962630653,0.843608769087746
"Voltaire_Candide",1.01375851017987,1.15451561460727,1.1456670296896,1.0316754396273,1.09632537002215,1.0094213391074,1.04772205496759,1.05061546666412,1.02683902848212,0.889053980137481,0.960999521291288,1.04049677486618,1.18984652262778,1.14375713697241,1.12059170002224,1.16975705905368,1.07926512002152,1.1358205954248,1.16240139848975,1.12876611899044,1.13503749051403,0.959972749182993,0.89516329862315,0.944526898271808,1.21076745665748,1.15614604082014,1.15762561826688,0.988477388410382,1.22252138479018,1.14749356246994,1.18566960409021,1.13099946267985,0.818035671765646,0,0.881254199270501,0.758419161733064,0.769056861865045,0.804142707819398,0.80108148286496,0.714421244105283
"Voltaire_Eloge",1.09308812031565,1.15583335395372,1.1003718283838,1.11696322458719,1.05693323879141,1.0389035561707,0.996184461406204,1.02857613339817,1.01662496553135,1.06194061433001,1.00595598761719,1.04168621030653,1.14461801397104,1.12347985604873,1.14379891987479,1.14900437105258,1.10984269299881,1.11740954556644,1.11295064457829,1.1556730397046,1.1262746559692,1.0588670112466,0.995755155442864,1.08933315500824,1.13476663268937,1.1400816963683,1.13712990934298,1.0380436786443,1.02872004183333,1.08921324443497,1.07227834944188,0.977608781859773,0.946413214836368,0.881254199270501,0,0.834716181554681,0.905610710491175,0.85705867876923,0.90324135707619,0.877131823544351
"Voltaire_Homme",1.13349163572957,1.1994658562697,1.13422193191559,1.12470937135932,1.08936056190172,1.00356672015723,0.994787446591459,1.04588227387253,1.08185244676598,1.00166651124256,0.915942170238534,1.13567028315238,1.17490993609885,1.14422134621215,1.13660821253594,1.23805692342304,1.04655081568149,1.16764344651438,1.11358263180641,1.17183845449289,1.15202347046235,1.05785481622246,0.901564007609862,1.0274177181185,1.08060592171884,1.11012442167754,1.17345860809202,0.963036100047738,1.06073819629464,1.06282508340422,1.05713564236148,0.948386620885884,0.824821516833551,0.758419161733064,0.834716181554681,0,0.884528458398199,0.836194439120095,0.82843956716522,0.812727686029675
"Voltaire_Ingenu",1.11009016707022,1.14523872066721,1.06776200167334,1.0499080454787,1.05330823350579,1.02576212106812,1.04006243058364,1.06090226504958,0.908273833458749,0.999869921287828,1.06152108927015,1.03631947908653,1.0589801892286,1.06620165115971,1.05649222186737,1.08232336102472,1.14573821716046,1.11095897598944,1.08394905452807,1.05977004465714,1.10782044166779,1.01778566313329,0.918006222052438,1.04584091196682,1.14326474765673,1.09022277330853,1.07481765059738,1.0630865527516,1.14432559923528,1.15634519974702,1.1801906310037,1.11979241300313,0.932143695216428,0.769056861865045,0.905610710491175,0.884528458398199,0,0.827356471770586,0.884662471576204,0.77138438803642
"Voltaire_Jenni",1.13515607599226,1.12789472927729,1.11887368731616,1.09111060311971,1.10439775702347,1.08316285707368,1.03423722377672,1.04654443267472,1.06973580403442,1.03201384290662,0.926460959992647,1.00827352034248,1.14408234000556,1.09488499870901,1.11750001030766,1.11496856112761,1.13419474171253,1.11757519332569,1.12775319153981,1.16779833503084,1.13513388309442,1.0764284527272,0.992192757949283,1.05605884149705,1.05587665702487,1.04334805902553,1.18776905881689,1.06350399120668,0.988809208434938,1.05759638476564,1.04562543043285,0.938372706720392,0.805361802579083,0.804142707819398,0.85705867876923,0.836194439120095,0.827356471770586,0,0.835497026226404,0.809459303009191
"Voltaire_Micromegas",1.07772216946274,1.1380162963884,1.12049008425888,1.08881816977603,1.10078150540508,1.02110928812429,1.0140782357723,1.0519566291898,1.01618843387159,0.967187494646589,0.923840330231894,1.07816857744132,1.18855732606038,1.15449143113292,1.19626003367091,1.2062229526985,1.01765454330617,1.06636005032614,1.13534990002932,1.12660654613952,1.13151978862784,1.05450814751026,0.974847700437285,0.987908038497021,1.15468085741897,1.13806705268693,1.17040527990946,0.971553346706221,1.10905897006487,1.12353802974638,1.10252784526213,1.02799898611558,0.917731962630653,0.80108148286496,0.90324135707619,0.82843956716522,0.884662471576204,0.835497026226404,0,0.86144122084027
"Voltaire_Princesse",1.01348850809536,1.08999445903515,1.09034573992631,0.95649554175456,1.11032504222599,1.05374811982006,1.08928384814821,1.1101773661939,0.995004604727405,1.0509090705066,1.0582559185096,1.11239741906939,1.18267584818662,1.12632778524928,1.11541116950374,1.12664057121235,1.11323454192922,1.15070965981275,1.05400954123368,1.06010376061244,1.04810746568365,0.997096661670997,0.931312303717758,0.979198393041671,1.2096270929278,1.18049441319338,1.10903269898,0.955376270630871,1.14074021387757,1.12264493745092,1.13686876072652,1.12826061172706,0.843608769087746,0.714421244105283,0.877131823544351,0.812727686029675,0.77138438803642,0.809459303009191,0.86144122084027,0
