"","Anonym_Enfant","Arnaud_Adelson","Arnaud_Anne","Arnaud_Bal","Arnaud_Batilde","Arnaud_Clary","Arnaud_Epoux","Arnaud_Fanny","Arnaud_Julie","Arnaud_Lucie","Arnaud_Matinees","Arnaud_Nancy","Arnaud_Sargines","Arnaud_Selicourt","Arnaud_Sidney","Arnaud_Zenothemis","Beaumont_Belle","Beaumont_Clarice","Beaumont_Prince","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Charriere_Observations","Charriere_Ruines","Charriere_Sainte","Crebillon_Atheniennes","Crebillon_Conte","Crebillon_Nuit","Diderot_Ceci","Diderot_Jacques","Diderot_Neveu","Diderot_Oiseau","Diderot_Pensees","Diderot_Religieuse","Diderot_Supplement","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Duvernet_Devotions","Duvernet_Guillaume","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Florian_Numa","Genlis_Adele","Genlis_Chevaliers","Genlis_Emigres","Genlis_Meres","Loaisel_Ainsi","Loaisel_Comtesse","Loaisel_Dolbreuse","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Marmontel_Incas","Mercier_An","Mercier_Jezennemours","Mercier_Songes","Mirabeau_Conversion","Mirabeau_Rideau","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Etourdi","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Adele","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","PigaultLebrun_Metusko","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Retif_Vie","Riccoboni_Ernestine","Riccoboni_Histoire","Riccoboni_LettreJuliette","Riccoboni_LettresAdelaide","Riccoboni_LettresFanni","Riccoboni_MissJenny","Riccoboni_MylordRivers","Rousseau_Emile","Rousseau_Julie","Rousseau_Reine","Rousseau_Reveries","Sade_120","Sade_Aline","Sade_Crimes","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Bramin","Voltaire_Candide","Voltaire_Consoles","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Oreilles","Voltaire_Princesse","Voltaire_Scarmentado","Voltaire_Songe","Voltaire_Taureau"
"Charriere_Noble",0.990362719749012,1.05116851454356,1.04759733631038,1.02450477954475,1.02268396729438,1.06927789932457,1.11940581256044,1.03789730447734,1.03678343192824,1.04297062634089,1.09387628896642,1.00611462994624,0.991536129989257,1.0562700089615,1.0851402311768,1.07678381005707,0.941416986201902,1.01038645993954,0.967466403018723,1.03560756587206,1.00787382743475,0.982715863383157,0.908068395763782,0.919903681562039,0.92114007959483,0.985339390891584,0,1.03146466887461,0.91412203028421,0.871827777958416,1.02595052581486,0.883600339211246,0.977576299762045,0.978166676910266,1.01038403862446,1.0244203661949,0.926363262105196,1.0353046153814,1.00322929118862,1.11047032509495,0.996277023978888,1.01550343369107,1.00443125593449,1.03780053128043,1.02081301516625,1.02285522375842,0.992472062697669,1.02548910540006,1.00514793671922,1.08120490953792,1.02191101651531,0.983981375613697,0.994906989499087,1.01473672456713,1.11472334361868,1.07129445570581,1.10474140127245,1.07257355936258,0.968072560838958,0.974839366509593,1.07213662646258,1.06543115165438,1.02083227822404,1.07024035681716,1.05811424664061,1.02312887880011,1.04334198396836,1.024864010173,1.00672998707784,0.964937392195221,1.0035930331856,0.951065151392833,0.997575635377225,0.954456063259271,1.00655605886431,0.975530572580039,1.0511427482851,1.02128602638777,0.950358634321846,0.954576207339966,0.952672333123254,0.907000898545774,1.00218953117171,1.02064818799721,1.01887023575101,0.985899278848818,1.05339072540216,1.05310481727472,1.05236349011503,0.972310308728135,1.04611975834488,0.997036731217034,1.07522496976116,1.03044528641362,1.03971036626541,1.08879505317188,1.10813214673465,1.07926311378361,1.01709184772351,0.973452035637541,0.976457063328971,1.01261126713357,1.04975533792355,0.921704857843099,1.03001017660929,0.979302671761272,1.02751370740982,0.9756443355107,1.02175437058028,1.01565534314259,0.99321914218434
"Charriere_Observations",1.06631233472305,1.11876895672351,1.11389771908316,1.04385205723589,1.06504642285608,1.10759708351795,1.11452234366816,1.09422776555433,1.05622851109026,1.09800964962787,1.04822414018989,1.08604739904842,1.03313107037666,1.10824151530878,1.07542076482581,1.06397895140206,1.00037478054012,0.967173424205975,0.989943557604923,1.0858914384324,1.041909575063,1.0737910898543,0.966804712833974,0.90978047389388,0.91964182796225,0.946763410013902,1.03146466887461,0,0.950369158973975,0.944958810288932,1.01469780851436,0.992487864608955,1.07033725806835,1.01975001429417,1.02900280475464,1.02715702045592,0.973290116812888,0.98607619629769,1.05612591268908,0.920285527930658,1.04823284529521,1.06396432959797,1.0373726315644,1.08664710866646,0.953765545411758,0.935815110957588,0.981082059231222,1.0849581293884,1.10327968514011,1.05079456459876,0.995487165028777,1.04541217888846,0.965141481581271,0.992998804762402,0.996308290926464,1.08896454081558,1.04123325310446,0.98554935148755,1.08365069523188,1.05688984519772,1.04703407462866,0.969262082343001,1.09418463848561,1.04568531966832,1.08069456619063,0.994645875654157,1.02183883869962,1.02761403490779,1.00241541720241,1.02340885746622,1.01952125011004,0.967453573979987,1.03688229237014,0.938257181558034,1.07869819368126,1.01981091722843,0.962958598322174,0.974622826969456,1.02385729751635,0.902552886309906,1.01057888922009,1.05728398584021,1.05398198097487,1.03737109799189,1.0811296198734,1.02484147362453,0.964558411965966,0.894778226634867,0.984467609708955,0.923012675985192,0.960598062688423,0.984688292857837,1.00891275810906,1.02958096175709,1.01712305529914,1.02936655364833,0.968568206046521,0.966549597948428,0.986051616117392,0.933849112527419,1.00989535244991,0.93232257470133,0.892574529996952,0.95323190176784,0.985734495339467,1.00909325686438,0.999136125100378,0.950124608738248,0.96116107476586,0.989528191177997,0.999150017323167
"Charriere_Ruines",1.03980268553981,1.09809900933716,1.07141194822742,1.069908952242,1.09435098023421,1.08121258534881,1.0939508688283,1.05771040086864,1.10057444832724,1.10109066313096,1.06248750452051,1.03844617298532,1.05276941043619,1.10412384049036,1.14310569477836,1.12387317373405,0.924829249253232,0.909590685465772,0.983636661046452,1.06442008194701,1.06230912916924,1.07303891934292,0.833913615576566,0.817416354305649,0.838653201979252,0.849223039241492,0.91412203028421,0.950369158973975,0,0.777732266666934,0.963579461107817,0.930937407634339,0.975290827925129,1.00160044612065,0.933658182775088,0.99513186464882,0.977280355368052,1.03660752414265,1.00812122481971,0.998529148758353,0.951586012183412,1.00088202963119,0.965592718285626,1.04523694700956,1.01037363808077,0.942287900134367,1.05354806200461,1.06654314047121,1.01877082365003,1.08538412792489,1.03812429796642,1.06652929636067,0.917247593449659,1.02253671959754,1.11661407338488,1.11517046115427,1.18287521931704,1.06910055679902,0.991989857512074,0.960306923968412,1.07078503610692,1.14546982614891,1.07684831347088,1.16213340140682,1.06116043083949,1.0649998808494,1.00994746473141,1.01027265882162,1.01122921573873,0.965809034005275,0.978753033343163,0.948148706229618,1.04080054126442,0.966674860332535,1.08454794983334,0.968413301210992,0.928876152222542,0.898342009808116,0.95399358074854,0.914048262620775,1.00115281561476,1.04123392091844,0.993258677898486,0.985279544345981,1.00644162236935,1.00958105654882,0.995380724126225,1.04164575518883,0.994695308375238,0.947867117570671,0.990587086283349,1.00179812657556,1.00958383669397,1.00653250750397,1.04531097135658,1.09422489708593,1.03996833920676,1.03048623568588,0.983942858230999,0.952099568893264,0.998754072181383,0.997300754300498,0.969430255609521,0.903077621126222,1.00748504542034,0.939861784597769,1.01813266490141,0.985409829126592,1.02156469312175,1.00359895529782,0.972206220427562
"Charriere_Sainte",1.010397907222,1.16879238820124,1.13142759726876,1.06075991565991,1.17305979430869,1.17082506328669,1.18468833343504,1.13292425630266,1.1656947816866,1.15776700095536,1.09052102543531,1.07977685838007,1.04974559058985,1.10517316228282,1.19542190441293,1.18216047396609,0.87143857907728,0.941940088811488,0.963378299769542,1.05296578236626,1.06776456457776,1.05592685447563,0.763673379605486,0.754375594907807,0.757867947297091,0.787002125466524,0.871827777958416,0.944958810288932,0.777732266666934,0,0.995538541268973,0.886161238295203,0.934398368923643,0.96121245552131,0.874634922838672,0.944797635922328,0.885557647659207,1.0287451455368,0.941180814406071,1.05154732352255,0.985844769054374,1.02305105222002,0.989578132944398,1.08772392551401,0.943352208322296,0.934088609567948,0.979182646994437,1.08065687626561,1.03861283884361,1.16766618218835,1.00740920895467,1.0453513724262,0.896853431349704,0.992179372829933,1.09232071044197,1.17550396265991,1.19618145105346,1.06490174005827,1.00824482593707,0.951963054582791,1.15070114581076,1.12547326637811,1.09143195197871,1.20742585548218,1.0904774758792,1.07732298884302,0.987346856343141,0.969762570955186,0.996125705363251,0.937359103864214,0.931945975247582,0.896805298704699,0.963015237139416,0.935884893124469,1.12515608600836,0.959778522578158,0.952329359581242,0.904271434655392,0.906296626648659,0.912867930913489,1.03014541057447,0.979337651949682,1.04262471043469,1.00734397888642,1.01498625541567,1.05719656727601,1.03337816177902,1.0153534141589,1.02145569097081,0.943895361818695,1.00814257990848,0.987856293004328,1.05841921697325,1.09314904444904,1.06875909590954,1.13834433698777,1.10317797958324,1.03749508003972,0.970132395924162,0.901956509017293,0.970064289235744,0.969917667835938,0.966186888765225,0.922206270515658,0.974283437944026,0.928477929405398,0.968435117216037,0.945662307469527,0.997373897973873,0.987854321364688,0.999034414422915
"Crebillon_Atheniennes",1.19386170192401,1.04383732365263,1.03156063145847,0.980659783470287,0.929517518697847,1.04084583540824,0.907178243448397,1.14337159100186,1.02641623470748,0.977709336034415,0.86118148608185,0.98141371749929,1.04323587464248,0.885605424472192,1.06169742247877,0.991571421600806,1.13340657683926,0.877154496535514,1.06891485276887,0.980699648404876,0.964369890080696,1.07483128495804,0.890545467622627,0.9546038412733,0.862839257437387,0.951253237588194,1.02595052581486,1.01469780851436,0.963579461107817,0.995538541268973,0,0.43671378280805,0.430076806682551,1.03273790247392,1.12621788777593,1.04388280088948,1.06715923001028,0.895453621280702,1.0488227120488,1.05243044517658,1.10731946896901,1.0866812492565,1.17973084730055,1.12620789095333,1.08595254572481,0.994726359272972,1.10779325548471,1.17807624198157,1.18669966246544,1.14524447594567,0.846065764945913,1.05325105811301,1.05597685983617,0.952863829503621,0.98581803429417,1.13507173016621,1.06015026441553,0.949529518715856,0.899360158673456,1.07336110149934,1.12964578266834,1.13042452915022,1.10297219735944,1.15490508508218,1.13886955279568,0.967650058845912,1.03640042564106,0.96884797740402,0.838050683091389,0.943475561368965,0.935992503539396,1.02475479221164,1.1909661718286,1.10160286686225,1.02868170230648,1.19072943288368,0.927476760183061,0.960681983294699,1.01476810635716,1.11410791741122,0.96866490952688,0.841399151936187,0.831030985736308,0.857332219654546,0.78717443046291,0.925424149885083,0.790299612515729,0.877657194970097,0.794375075882753,0.982761547563052,0.81969445255142,1.1351974873598,0.904299667611296,0.89128374812204,1.01082377517866,0.973878142498897,0.909825784145271,1.13355735428772,1.00013867944375,1.2011368005704,1.08233667165051,1.06331947434507,1.08216967539452,1.14917886868883,1.09334661363833,1.07417788733099,1.03146332482062,1.1649880249681,1.08855249631175,1.01513113688231,1.09900047573517
"Crebillon_Conte",1.08599568606458,1.1168985021339,1.11937775286667,0.944490819362737,1.03809868830427,1.15523459621808,1.0482126932064,1.16170828072866,1.08019092266069,1.06354158793389,1.02688038649205,1.05357537786196,1.11121487272614,1.00907376325773,1.16860296370333,1.12170017214261,1.01301722967644,0.984811476047334,0.958872127846633,1.02585481293815,1.0560622484607,1.05597624854605,0.881812135618022,0.957882596571813,0.895768833342824,0.960760878133293,0.883600339211246,0.992487864608955,0.930937407634339,0.886161238295203,0.43671378280805,0,0.474655022812398,1.02181994743263,1.06610405691888,1.0099194592961,0.850125078509326,0.943538496854216,1.00684126048274,1.12680410644716,1.12267986636933,1.11740679022144,1.1807981242978,1.15462284092765,1.01529575026938,0.974166664944732,1.054582740368,1.15888499459237,1.11506336558991,1.19669194978338,0.944167079960134,0.967283853122044,1.10314427277052,1.02484715055329,1.08969950888675,1.14481440532696,1.12437170421754,1.03316899976172,0.860009558448322,1.01700596466515,1.13621405278658,1.12998321351724,1.05586485177826,1.13508791832285,1.11623212319833,0.951586380769163,1.03029808894383,0.940240232729741,0.851257405852085,0.841456856801819,0.91346992060556,0.976598314222243,1.08515746759545,0.99303837037977,1.03990342347441,1.08165617926344,1.06182416017028,1.04981088125769,0.9453107282665,1.09500185896873,0.964498135549344,0.780784745459807,0.897140554108488,0.961462542925023,0.937134772386047,0.940623879365453,0.933736399194322,0.987124754477055,0.960803400692312,0.871634394564232,0.908143964198125,1.0197021598345,0.986434349118718,0.957851997662072,1.01520176514354,1.04638888518897,1.03560682908861,1.13437485334338,0.985167696862284,1.07122049170134,1.03488821029969,1.01683054226968,1.06627961974669,0.99295820834742,1.06521612665135,0.959728653446309,1.00069283703705,1.02621508836628,1.00828339921853,0.969101991356139,1.01877257186764
"Crebillon_Nuit",1.08399219444204,1.07360498234189,1.08832448870351,0.964919282855268,1.03584810345596,1.05320569680891,0.955138466324368,1.11374220895156,1.08268816737366,1.0254025317079,0.966033277143723,1.03214445087617,1.11955265682864,0.933345416531955,1.12571722133327,1.09642709490138,1.04319643731093,0.938443878899605,1.04761633628291,0.960160974202761,1.05969357681118,1.1259197937986,0.813424836759538,0.925637858141816,0.839264092157396,0.83840335902398,0.977576299762045,1.07033725806835,0.975290827925129,0.934398368923643,0.430076806682551,0.474655022812398,0,0.963254511295412,0.975357145517032,0.957418289848499,0.954418338990688,0.962079718803459,0.903553939126289,1.09070771255571,1.05380138342022,1.06132664570808,1.11145242170718,1.10006575327238,0.997054172894297,0.960506275419972,1.0703716880031,1.19220634393043,1.13727211062431,1.21581657487718,0.882771309018475,1.0705834542664,0.994784236472593,0.971526810637648,1.08522272332852,1.20093395985242,1.17722699913772,1.09588400678024,0.892947072062447,1.00198722583243,1.23595438521187,1.23224112048141,1.11679589913668,1.22964556276915,1.02748127372001,0.942169165173179,0.968142565739825,0.90383682746316,0.896658593337,0.893306746796725,0.90236541250921,1.04116237030957,1.07618443156846,1.08849418661161,1.15139856620063,1.04617356765053,0.948117676152974,0.946420899144397,0.891297368589116,1.13302329133263,1.01743895197467,0.931842188847807,0.857120288855019,0.885493448274513,0.803591798618727,1.00090535205386,0.923168188940293,1.03563705920896,0.916460962409995,0.973966118190626,0.933166221779808,1.06587352426396,0.945461831005819,0.971141430218849,0.98851823457196,1.01048513940004,0.950001500768443,1.10333355353971,0.976147284559842,1.0983966758004,1.04521219394153,1.06078362396549,1.08082862203183,1.09717369904795,1.06368764267114,1.02928255505454,0.984666397952386,1.15138427981883,1.01140375752259,0.960836161018864,1.07698819202652
"Diderot_Ceci",1.00563961598833,1.05368584935945,1.04134421408443,1.00724453435818,1.05155643394177,0.999480125587761,1.05948957868393,1.0154445977692,1.05405503635695,1.03103983117894,1.0043344819337,0.992256206621921,1.02686644907141,1.02504179228072,1.05147819913461,1.0402172667964,0.991124058082947,1.01049528328043,1.00137522755712,1.04625747733686,1.0453197188439,1.07201057947049,0.9616836016475,0.989925754446818,0.934150800929673,0.92495700328912,0.978166676910266,1.01975001429417,1.00160044612065,0.96121245552131,1.03273790247392,1.02181994743263,0.963254511295412,0,0.815177613541726,0.85166189312896,0.873878585090344,0.990028360544029,0.830150715355809,0.989745551527546,0.973726780819476,1.0181608474748,0.988147563341325,1.07959449973779,0.926920937901509,0.969216804256256,0.9795963392077,1.1089803276852,1.06318951747576,1.13704044766249,1.03346980555263,1.06059646389893,0.98926710609791,1.03258090368663,1.09269799640045,1.11145783228029,1.14064026285136,1.05310962042745,0.964782356025294,1.00892377591376,1.102227461215,1.06647892301349,1.06701904455517,1.11848328884753,0.992556811444151,1.0537729790074,1.01119993896377,0.966378965008286,1.0479685013758,0.992343038567375,0.979159137508644,0.948198026227895,0.942808516430907,0.946468516722464,1.06657982263062,0.995548683930239,1.01874849798797,1.00793364559819,0.95618327485932,0.972926612420978,1.02997712354432,1.04636717332814,1.0603394778106,1.00519788998841,0.992356797539143,1.07768588336679,1.04859682944507,1.05751511918917,1.04852977624486,1.01659764800791,1.06272694519081,1.01578982748475,1.06573139638426,1.03353843673082,1.01776590916292,1.06410774299409,1.06371785878072,1.03978009032186,0.947016466611856,0.980790155510678,0.958528881263985,0.983598672133952,0.962556519644578,0.977560895652377,1.01332703226648,1.01241776885268,0.968588459799716,1.0262589467107,1.00770123107446,1.01197286976687,0.999837915722039
"Diderot_Jacques",0.939977852102144,1.12624299124097,1.11531838146408,1.0037588861469,1.17204334109117,1.10861174856373,1.18476958050798,1.03840784264117,1.15809715272496,1.15596119961654,1.16110995677673,1.09480645799546,1.06161859313927,1.14877339495504,1.1622870748374,1.18007080652004,0.906836908129059,0.987031564339152,0.994463343748217,0.953569448117077,1.00832515362314,0.917958908029142,0.981025879628285,0.878962064171281,0.902343267677647,0.867418159255151,1.01038403862446,1.02900280475464,0.933658182775088,0.874634922838672,1.12621788777593,1.06610405691888,0.975357145517032,0.815177613541726,0,0.646298623607355,0.806411178618324,0.962402395312499,0.802178556739815,0.88196301888482,1.00519166620577,0.952565309129981,0.886734049590582,0.984594816524983,0.876217336350867,0.869478371180691,0.953198733787324,1.08329126878549,0.998964873570908,1.08909563196757,1.12378396840856,1.16497331880021,0.967548841874886,1.08168285230013,1.15976544539241,1.15264654766435,1.26607525830266,1.08142444495507,1.03892584222594,0.995503572881936,1.10903419610448,1.08377489597359,1.10088679872692,1.15277821166941,0.851385484145288,1.06438998861896,0.826119355853101,0.963689244445423,1.11064977395856,0.997442597148707,0.920700439236355,0.987606550373703,0.858924722383746,0.846214408058312,1.14947306752902,0.835473992114427,0.944206901604898,0.891658707565329,0.978445844834234,0.927409828739112,1.19453234623408,1.23132307932715,1.16245441920983,1.1066713744885,1.02103070735319,1.27811260295651,1.17476202915785,1.02068507838729,1.08896749598482,0.975923046146699,1.11642925210858,0.877528516620722,1.05054087833152,1.11175684498519,1.01597487123201,1.02476234309362,0.995748190579708,0.928460706982048,0.956083417587172,0.792700565417463,0.931754029007174,0.998838037667545,0.931609605729257,0.922909449144162,0.919727626231755,0.876093771353409,0.931645827283581,0.947665333441891,0.947568748566851,0.989075299210979,0.937588150476607
"Diderot_Neveu",1.06918980884581,1.15723370890574,1.15483060797744,1.05685485054237,1.17786370601869,1.15238331683528,1.18529484673497,1.07283827585915,1.09159706713718,1.18252694574254,1.17751674918212,1.16405704613175,1.0837382381698,1.19302657608295,1.11777132718535,1.15466507815381,1.01767022861688,1.02995856388377,1.00969589424069,1.00511778593029,1.01628016718041,0.929446873009658,0.982071513143121,0.874494541846543,0.857527902645689,0.865725035575016,1.0244203661949,1.02715702045592,0.99513186464882,0.944797635922328,1.04388280088948,1.0099194592961,0.957418289848499,0.85166189312896,0.646298623607355,0,0.839728311103474,0.844690742692524,0.840147375591988,0.861463647252348,1.09176003689318,1.01736084303664,0.959989226885248,1.05355570658192,0.86426009061341,0.818019486834139,0.935510989556625,1.10470411208671,1.09321317318694,1.07945019588528,1.04828412509171,1.23838450089586,1.01722660296242,1.09014817765815,0.996029835511617,1.13048512312042,1.07951046016955,0.962339868854836,0.952384547273282,1.04835554859993,1.09830164996048,0.9096691713887,1.06465341745737,1.01718740743487,0.822322989425629,1.11291533178812,0.807918410562325,0.946643892331732,1.11549857311512,1.02133850974661,0.958424604548918,0.974539098317858,0.937860550671549,0.883137091641061,1.11530214901409,0.956061148164344,0.939099239540375,0.923614611876357,1.07776371727353,0.990223970021955,1.2272327573146,1.25172889744507,1.1443050842124,1.14655682044097,1.00626621204284,1.31393955625916,1.14769386726686,0.797064649337825,0.96215934260957,0.973947053743246,0.979318562341827,0.91161052486494,1.00183312578483,1.09745160685259,1.0463960231341,0.996288196961826,0.915532994554907,0.885539050689374,0.950964351596735,0.855824591400334,0.984995745399129,0.977442313648854,0.859077770662502,0.972956235586634,0.874093713406628,0.867032991863724,0.887391037691293,0.962117734117664,0.962896477168383,0.942089492546912,0.957753409199513
"Diderot_Oiseau",0.893212899991345,1.17091798762016,1.16622177330181,0.975055515606657,1.12861963345456,1.14970290686051,1.20439225816219,1.14258176112223,1.13462790814003,1.16354454161786,1.16217845835201,1.07951660138307,1.0747079802222,1.13135978960402,1.19645278319364,1.13878142000714,0.938170427029588,1.00864309552648,0.898153424297566,0.996125872841853,1.04090632141737,0.960735795234893,0.970760393416292,0.967422723527634,0.94723506512998,0.952844781313488,0.926363262105196,0.973290116812888,0.977280355368052,0.885557647659207,1.06715923001028,0.850125078509326,0.954418338990688,0.873878585090344,0.806411178618324,0.839728311103474,0,0.989197156929953,0.838099744965679,0.980253729565494,1.04087738542957,1.05681400616625,1.03496084734053,1.10756575898397,0.955229657939511,0.935322646400857,0.975542114841163,1.08101712704668,1.02547022679135,1.15011506251598,1.08212151703808,1.0479803128806,1.02954224482654,1.08769995341388,1.13931013597728,1.14228950495136,1.15681943117785,1.07550751300519,0.951711117179177,0.946319322944736,1.10565536805097,1.07257639789142,1.0573423710782,1.07920033088732,0.957684742201833,0.992300272058768,0.936799047759867,0.963535732184528,0.942484873784545,0.899270543706414,0.926668943046884,0.916134556092535,0.894741224996142,0.925729237405523,1.06199331640482,0.87413332270791,1.08033375663195,1.0343636975048,0.935862196371342,0.978889818765292,1.05121596063335,1.01779607491774,1.09931972489628,1.07147177951673,1.06123151202265,1.10881076359691,1.08357859617332,1.06035560455556,1.12487815493763,0.913116794798811,1.09306537179074,0.876377646318908,1.07464828469758,1.08899853179448,1.02986301766242,1.0609158056743,1.07043767296998,1.01531488697091,1.00407879421997,0.886968086650008,0.922700140739408,0.959772432327624,1.00713036515113,0.906376777157024,0.95904480664651,0.88499344628243,0.995444682897387,0.897297124254184,0.90853646752901,0.95567478545757,0.897843529045589
"Diderot_Pensees",1.15198836413705,1.0806419777566,1.07099230330956,1.07728641685331,1.06813099296299,1.07821940889461,1.06083669003048,1.083734174255,1.03673812862934,1.09180496385253,1.04370495277811,1.07818884668655,1.01684959947523,1.0735737271936,1.03054375062079,0.994079450655846,1.09143025248681,0.982350259001079,1.01927229672903,1.07844989422389,1.04801334870669,1.0149205759025,1.08382744878425,0.980217942148765,0.963215540484122,1.02351700234999,1.0353046153814,0.98607619629769,1.03660752414265,1.0287451455368,0.895453621280702,0.943538496854216,0.962079718803459,0.990028360544029,0.962402395312499,0.844690742692524,0.989197156929953,0,1.01565923224623,0.855840288179512,1.1260908318749,1.0533362885194,1.09583086937147,1.08358842370085,0.923501417806985,0.872753396120406,0.97743982040482,1.16067954921375,1.13671068766771,1.03007556769394,1.04917510074179,1.15440892142166,1.08785323718963,1.07427372172644,0.958336804139851,1.08136830414875,1.02047884294121,0.862805647526034,1.04848027922531,1.07851411444976,0.935152060689182,0.868725332088048,1.07259578605243,0.963615785903307,1.02378887872238,1.04131454511316,0.996687416557906,1.02838456066303,1.04707730601294,1.0744261786669,1.06591145007883,1.03695285249865,1.0664470070861,0.967666282439792,1.0076669404445,1.09923119952715,0.968285967864687,0.991286886588098,1.14858052016897,1.03095255689514,1.13470165055238,1.12613477543813,1.08588371358367,1.09218161628117,1.01801748104415,1.17612159841398,1.02762054705132,0.774404732267931,0.935193565446793,0.978309170563274,0.936299916552725,1.00834372889765,0.929996953467205,0.968355671277372,1.00766849779179,0.947229032583734,0.850048320140769,0.906227331409132,0.919685020327484,0.988097084785697,1.00007295369761,0.950917827500966,0.893895664311182,1.04207830643985,0.86232532027806,0.895058726666437,0.873156249882477,1.00454562570348,0.960814559590897,0.905334131946283,1.0456348026274
"Diderot_Religieuse",0.847716047878318,1.07261073712856,1.02836621973155,1.11014390889284,1.05519055914879,1.05050817014338,1.07111471927382,1.13088822323594,1.09959982629915,1.04826609920536,1.13270009106251,1.06562157889833,1.12052633666825,1.04896018324184,1.15678389065298,1.14193501941369,0.921490880195509,0.932968766588727,0.990770617819691,0.902640277276794,1.05163817690467,1.03098015394775,0.828000266898617,0.958667530029211,0.941211854796575,0.84797910256735,1.00322929118862,1.05612591268908,1.00812122481971,0.941180814406071,1.0488227120488,1.00684126048274,0.903553939126289,0.830150715355809,0.802178556739815,0.840147375591988,0.838099744965679,1.01565923224623,0,1.00042614464887,1.02903302692242,1.02350141148187,1.00829872851937,1.04216769352016,0.939516062444326,0.962598726517442,0.960288206660906,1.06428812818683,0.958595906419464,1.11500029113676,1.03418343784637,0.979518772126644,0.939619957006156,1.0150677462844,1.07943704946827,1.11396185096542,1.15821373990573,1.1332361802854,1.05422497715404,0.865343750839495,1.13476813205163,1.11649319030446,0.973105466566633,1.09219096957109,0.976964173948069,0.917256473868612,1.02894854968696,0.978161577553848,0.976113522274643,0.988799453947858,0.997403882735969,1.00851414089523,0.762140549506912,1.04517566058364,1.12844949914847,0.908819030924925,1.00494810931428,0.949261879248876,0.841451064734398,1.05093693379548,1.05974234439932,1.04612375163559,0.977440904261149,0.995453395697184,0.989605349669721,1.02387754978954,1.08686577394908,1.09726236077397,1.07382209019805,1.01061901372306,0.998586033523411,0.977403395952484,1.04452378648601,1.15610370658199,0.994253378079737,1.02607424196047,1.10578442815551,1.0288583615074,0.957337335514176,0.968413501040869,0.982383338760426,0.997185838332721,1.0840264565301,0.997677154743482,0.991474436963361,1.01204041873646,1.00078808852471,1.07148400900848,0.915776926852332,1.02703795907056,0.981279695240518
"Diderot_Supplement",1.10026872206719,1.08651750015959,1.02088502862958,1.05310648086608,1.07750011776535,1.04840040121894,1.06803574515879,0.996195281549256,1.0151932347981,1.10536531764605,1.11002605134434,1.08119056369175,1.0564095258479,1.12374461437008,1.03167460913354,1.02216693030599,1.05029641529295,1.03799232156463,1.03803894095742,1.06193413936861,1.03093704188947,1.00640617127401,1.12676109602718,1.00067467717163,0.967825380676879,0.999265632518693,1.11047032509495,0.920285527930658,0.998529148758353,1.05154732352255,1.05243044517658,1.12680410644716,1.09070771255571,0.989745551527546,0.88196301888482,0.861463647252348,0.980253729565494,0.855840288179512,1.00042614464887,0,1.05224237854256,0.985649789593173,1.03371466566791,1.024029762794,0.935180756640857,0.927842948916888,0.983615149494041,1.04245725324154,1.08436012445312,0.950302365975186,1.07973903217755,1.15050781198694,1.09231404516508,1.09001807724839,0.909375265841757,1.01714483017081,0.9522818834744,0.883425929458007,1.05905065439873,1.08963504803297,0.871181355900238,0.844255839319777,1.04014757991557,0.902272694566163,0.979527239689947,0.994715160858502,1.01309355544185,1.03478400422656,1.05844375811628,1.14704925089003,1.12234614630266,1.08511113811722,1.08785180442491,0.977999648967674,1.01804504279737,1.01731706506117,0.924212926646086,0.96430814583163,1.12253138055748,0.966573645197595,1.13910510851264,1.17091594552692,1.13893871588225,1.11387295923032,1.0734866051605,1.18939705666675,1.04095348533506,0.792487945094996,0.885264835181872,0.997960815516679,0.981141217667577,0.979515732897324,0.941309917213914,1.05046756489874,1.00983618995486,0.934357650874079,0.819140086296971,0.856889491712322,0.965809448808816,0.970885203599867,0.993637522930182,0.918600662874841,0.862405294849652,1.02955451647998,0.896382466217261,0.927070798654942,0.925680917263366,0.979299220917916,0.955882729284766,0.944007793958665,1.0095325533543
